aX,aY,aZ,gX,gY,gZ
1.401,0.016,1.094,363.770,168.823,-104.004
1.268,-0.223,0.964,300.293,203.003,-147.217
1.104,-0.307,1.016,183.289,238.159,-177.063
1.010,-0.331,1.182,84.290,273.254,-196.045
0.876,-0.539,0.980,66.101,291.504,-204.651
0.732,-0.809,0.566,96.558,273.071,-196.838
0.531,-0.755,0.284,113.464,236.206,-176.208
0.261,-0.553,0.150,111.145,194.458,-159.119
0.085,-0.378,0.138,107.117,156.067,-146.118
-0.057,-0.348,0.107,110.107,127.869,-140.015
-0.245,-0.477,0.020,105.957,111.328,-139.587
-0.314,-0.624,-0.029,91.675,105.530,-133.301
-0.371,-0.751,-0.115,79.468,104.370,-123.352
-0.387,-0.769,-0.201,69.092,99.060,-107.056
-0.355,-0.741,-0.223,59.448,91.064,-88.562
-0.328,-0.709,-0.259,51.514,81.909,-71.899
-0.245,-0.737,-0.345,46.936,77.332,-55.969
0.073,-0.974,-0.553,46.631,75.684,-39.795
0.186,-1.311,-0.667,48.523,70.618,-31.738
0.122,-1.359,-0.627,36.255,53.528,-31.311
0.121,-1.211,-0.466,24.353,35.034,-16.846
0.182,-1.023,-0.351,20.447,19.470,0.854
0.211,-0.906,-0.318,18.127,9.521,12.512
0.266,-0.821,-0.312,10.925,5.310,20.325
0.376,-0.751,-0.273,0.061,3.784,27.527
0.439,-0.702,-0.274,-8.606,1.648,28.015
0.467,-0.694,-0.249,-14.221,-2.441,23.560
0.522,-0.680,-0.214,-20.203,-7.141,19.653
0.555,-0.672,-0.152,-25.208,-13.062,13.611
0.524,-0.696,-0.069,-29.297,-19.836,7.019
0.517,-0.671,0.037,-32.166,-22.766,4.517
0.522,-0.705,0.061,-30.396,-20.691,2.930
0.496,-0.798,0.050,-27.405,-18.311,0.977
0.481,-0.864,0.073,-27.771,-15.198,1.770
0.474,-0.897,0.104,-28.503,-11.597,5.127
0.483,-0.914,0.111,-26.306,-8.911,8.972
0.499,-0.898,0.133,-22.888,-7.874,11.963
0.489,-0.884,0.169,-20.325,-8.362,11.414
0.479,-0.899,0.192,-17.090,-9.033,9.949
0.476,-0.916,0.206,-13.550,-9.094,10.742
0.477,-0.906,0.210,-10.559,-8.362,13.123
0.504,-0.892,0.189,-8.850,-6.775,15.442
0.507,-0.891,0.169,-10.071,-7.263,15.259
0.502,-0.898,0.161,-12.634,-8.606,14.160
0.493,-0.917,0.137,-13.855,-9.766,15.076
0.509,-0.899,0.141,-14.587,-10.559,18.188
0.553,-0.824,0.178,-15.625,-8.484,19.470
0.538,-0.833,0.164,-12.146,-6.531,13.977
0.495,-0.867,0.141,-7.019,-7.507,10.010
0.493,-0.859,0.141,-4.944,-6.958,11.841
0.491,-0.834,0.148,-4.822,-4.700,15.381
0.494,-0.831,0.134,-4.883,-1.892,18.677
0.500,-0.844,0.102,-6.165,0.061,22.583
0.490,-0.866,0.055,-9.399,0.549,27.405
0.460,-0.898,-0.015,-15.564,-0.549,33.813
0.411,-0.932,-0.084,-26.611,-4.944,44.678
0.442,-0.891,-0.070,-43.274,-11.658,60.669
0.583,-0.669,0.120,-57.617,-15.198,74.097
0.660,-0.522,0.242,-51.758,-13.306,62.866
0.581,-0.636,0.179,-26.184,-15.808,36.499
0.505,-0.804,0.085,-7.812,-21.240,22.095
0.506,-0.842,0.077,-9.216,-22.034,23.254
0.497,-0.793,0.138,-19.531,-20.813,29.968
0.481,-0.788,0.183,-26.489,-16.174,35.889
0.454,-0.855,0.168,-30.640,-10.620,43.518
0.437,-0.931,0.108,-37.903,-6.470,57.251
0.449,-0.963,0.052,-53.406,-2.808,78.247
0.530,-0.886,0.055,-76.416,0.793,102.234
0.599,-0.748,0.096,-100.159,5.005,119.263
0.638,-0.653,0.131,-116.943,5.920,124.451
0.626,-0.627,0.150,-126.099,3.357,124.084
0.588,-0.640,0.172,-133.301,1.526,124.390
0.554,-0.683,0.198,-141.663,4.211,130.127
0.528,-0.718,0.221,-152.039,11.047,142.700
0.517,-0.722,0.238,-163.879,21.851,161.072
0.604,-0.631,0.290,-176.147,35.706,182.983
0.720,-0.404,0.355,-184.082,52.429,197.571
0.829,-0.162,0.453,-180.908,62.012,191.895
0.909,-0.005,0.539,-164.856,66.162,167.908
0.929,0.015,0.563,-136.841,67.383,133.972
0.904,-0.087,0.522,-105.347,66.162,100.647
0.837,-0.242,0.440,-80.078,61.584,80.627
0.788,-0.377,0.375,-65.918,57.068,77.881
0.765,-0.473,0.315,-62.561,54.382,88.196
0.740,-0.539,0.281,-66.833,52.368,104.919
0.696,-0.566,0.258,-75.562,50.171,125.366
0.684,-0.562,0.251,-84.656,48.401,148.987
0.671,-0.521,0.229,-95.093,45.349,172.974
0.668,-0.408,0.249,-105.713,42.786,193.665
0.671,-0.265,0.292,-107.117,39.185,210.083
0.667,-0.121,0.333,-93.445,31.128,220.825
0.653,-0.013,0.364,-68.970,20.020,226.562
0.657,0.036,0.361,-40.710,8.118,230.408
0.671,0.048,0.348,-15.625,-3.113,233.887
0.720,0.130,0.381,-0.122,-12.573,237.366
0.836,0.324,0.424,5.127,-15.930,236.694
1.015,0.550,0.415,0.549,-11.047,222.473
1.189,0.751,0.389,-13.611,0.977,190.308
1.318,0.823,0.331,-30.396,12.024,141.663
1.325,0.768,0.279,-43.274,14.221,85.144
1.248,0.664,0.295,-52.856,6.409,37.903
1.186,0.557,0.355,-52.612,-5.615,10.742
1.166,0.477,0.425,-39.246,-19.775,-0.916
1.172,0.432,0.472,-18.311,-30.945,-4.578
1.159,0.409,0.499,2.869,-36.438,-4.822
1.133,0.385,0.494,21.118,-37.231,-4.761
1.108,0.369,0.473,32.776,-33.813,-4.639
1.081,0.381,0.441,37.292,-28.809,-6.226
1.040,0.404,0.422,36.133,-24.780,-12.085
0.989,0.394,0.401,31.677,-20.813,-20.630
0.928,0.343,0.379,24.902,-16.113,-28.870
0.885,0.266,0.344,15.442,-9.888,-34.851
0.853,0.193,0.321,2.625,-3.052,-37.109
0.824,0.138,0.318,-11.780,2.747,-36.804
0.800,0.099,0.329,-25.208,9.094,-34.180
0.787,0.065,0.345,-35.095,15.198,-29.175

0.262,1.022,-1.635,113.892,168.823,207.947
0.127,0.918,-1.525,90.393,112.976,144.287
-0.040,0.733,-1.293,39.673,94.482,111.267
-0.093,0.534,-1.071,-12.817,100.464,114.197
-0.198,0.505,-1.081,-54.749,121.521,143.066
-0.180,0.805,-1.037,-89.844,139.832,182.617
-0.068,1.074,-1.187,-104.736,148.132,210.571
-0.003,1.201,-1.106,-91.675,145.386,214.355
0.231,1.385,-1.048,-62.500,112.183,178.040
0.107,1.354,-1.028,-24.231,73.975,118.774
0.098,1.247,-1.057,11.902,46.936,56.213
0.034,1.074,-1.020,34.241,18.250,7.080
-0.089,0.911,-1.026,38.269,1.526,-20.996
-0.142,0.827,-1.024,24.658,-0.793,-26.672
-0.156,0.799,-0.961,3.174,0.610,-16.418
-0.123,0.803,-0.883,-13.428,2.441,-3.845
-0.090,0.768,-0.840,-19.043,4.456,2.380
-0.017,0.745,-0.817,-17.517,4.028,2.747
-0.010,0.670,-0.852,-13.794,0.366,2.991
0.015,0.625,-0.827,-11.902,1.404,-1.465
0.015,0.598,-0.792,-11.292,3.052,-6.653
0.006,0.568,-0.783,-7.874,0.000,-10.132
-0.006,0.545,-0.776,-3.906,-4.089,-10.376
0.010,0.539,-0.751,-2.930,-2.991,-8.240
0.031,0.543,-0.761,-3.723,-0.793,-6.653
0.023,0.525,-0.789,-4.395,-1.160,-6.470
0.020,0.504,-0.787,-4.700,-0.427,-6.348
0.006,0.489,-0.803,-5.554,-0.427,-5.188
0.003,0.491,-0.801,-6.775,-0.061,-3.479
0.021,0.507,-0.806,-6.592,1.160,-1.587
0.032,0.526,-0.813,-4.700,0.366,-0.854
0.035,0.550,-0.829,-2.136,-1.648,-2.014
0.035,0.567,-0.837,0.549,-3.906,-3.601
0.041,0.587,-0.833,3.723,-5.981,-5.737
0.035,0.607,-0.833,6.409,-7.324,-9.521
0.026,0.602,-0.837,8.545,-7.996,-14.404
0.015,0.591,-0.852,10.010,-8.728,-17.578
0.006,0.592,-0.856,9.155,-9.033,-18.127
0.001,0.606,-0.849,6.287,-8.301,-16.968
0.015,0.624,-0.853,3.906,-6.958,-15.259
0.034,0.645,-0.864,2.808,-7.324,-14.771
0.051,0.669,-0.872,3.113,-9.827,-16.541
0.059,0.694,-0.872,4.761,-14.221,-20.630
0.069,0.712,-0.851,8.484,-19.592,-26.184
0.087,0.730,-0.820,14.893,-24.536,-32.776
0.116,0.761,-0.794,23.621,-28.198,-40.710
0.143,0.793,-0.783,34.180,-31.433,-50.354
0.153,0.808,-0.788,45.837,-35.278,-61.707
0.156,0.801,-0.808,55.237,-38.574,-72.815
0.156,0.796,-0.837,59.998,-41.138,-81.299
0.207,0.807,-0.821,61.035,-42.725,-88.257
0.256,0.832,-0.823,61.707,-44.861,-95.520
0.321,0.898,-0.810,64.514,-50.354,-108.582
0.345,0.947,-0.782,72.998,-60.791,-126.465
0.330,0.950,-0.789,86.243,-74.097,-148.193
0.319,0.938,-0.813,99.731,-85.693,-169.739
0.312,0.923,-0.806,110.107,-92.957,-184.937
0.313,0.898,-0.791,121.338,-97.595,-194.580
0.329,0.879,-0.800,135.437,-103.760,-204.590
0.338,0.866,-0.836,148.315,-111.023,-215.881
0.412,0.909,-0.816,158.081,-115.906,-224.487
0.467,0.976,-0.796,170.898,-122.437,-235.107
0.524,1.035,-0.794,187.134,-136.536,-252.686
0.594,1.096,-0.779,205.627,-150.146,-276.062
0.614,1.142,-0.751,226.379,-165.039,-302.429
0.525,1.118,-0.695,248.230,-183.533,-329.529
0.471,0.978,-0.644,267.090,-198.792,-348.450
0.461,0.741,-0.620,278.198,-204.651,-354.919
0.411,0.500,-0.566,273.682,-203.857,-352.905
0.373,0.272,-0.521,253.967,-196.960,-342.468
0.348,0.080,-0.453,222.717,-187.134,-318.176
0.356,-0.077,-0.377,181.641,-175.781,-278.748
0.389,-0.201,-0.259,134.094,-162.109,-230.652
0.428,-0.273,-0.119,83.557,-145.447,-179.382
0.485,-0.284,0.032,35.583,-122.498,-128.357
0.539,-0.248,0.151,-3.662,-95.520,-81.177
0.629,-0.207,0.233,-28.748,-69.763,-41.382
0.716,-0.175,0.236,-43.579,-50.354,-11.841
0.775,-0.135,0.220,-54.993,-36.011,7.080
0.814,-0.079,0.181,-65.247,-23.926,18.799
0.856,-0.017,0.130,-74.402,-13.245,25.574
0.882,0.036,0.095,-83.374,-6.104,28.503
0.895,0.083,0.070,-90.942,-3.723,28.992
0.904,0.100,0.067,-96.619,-3.418,30.579
0.931,0.126,0.100,-100.586,-2.075,34.485
0.965,0.194,0.168,-100.281,1.038,39.917
0.997,0.268,0.209,-88.806,6.287,43.518
1.034,0.324,0.214,-67.444,11.169,42.969
1.049,0.367,0.186,-42.236,13.916,38.940
1.052,0.390,0.127,-18.982,15.808,32.288
1.036,0.393,0.056,-2.380,16.785,25.391
1.016,0.391,-0.001,5.371,17.456,20.203
1.001,0.404,-0.041,5.432,18.127,16.907
0.982,0.410,-0.075,0.488,19.409,14.404
0.964,0.415,-0.092,-6.714,21.362,12.390
0.956,0.431,-0.086,-13.672,22.644,11.292
0.952,0.453,-0.076,-16.174,22.705,9.888
0.940,0.457,-0.066,-13.184,20.325,7.141
0.930,0.442,-0.071,-7.141,16.602,4.028
0.916,0.421,-0.082,-0.732,13.000,0.977
0.895,0.404,-0.089,3.845,9.583,-1.526
0.883,0.390,-0.095,6.714,7.385,-2.319
0.878,0.378,-0.102,7.324,5.920,-2.380
0.875,0.380,-0.091,6.348,4.456,-2.441
0.881,0.394,-0.088,6.165,3.235,-3.113
0.885,0.397,-0.101,7.996,1.099,-5.249
0.876,0.381,-0.114,9.827,-1.587,-8.789
0.863,0.357,-0.120,10.620,-4.700,-11.902
0.866,0.339,-0.119,10.620,-8.606,-12.390
0.882,0.330,-0.096,11.169,-13.123,-12.024
0.891,0.330,-0.061,13.428,-17.822,-11.841
0.923,0.344,-0.024,17.639,-20.691,-13.062
0.965,0.392,0.016,23.254,-21.912,-16.113
1.025,0.463,0.077,32.043,-22.217,-24.170
1.096,0.553,0.145,47.241,-22.278,-39.001
1.147,0.650,0.221,72.754,-23.193,-64.270
1.191,0.697,0.245,111.389,-27.710,-100.708
1.145,0.609,0.152,157.654,-37.415,-139.526
1.146,0.515,0.053,197.144,-48.828,-171.753

0.601,2.053,0.041,190.796,1.831,256.714
0.517,2.031,-0.010,204.529,9.888,198.303
0.422,2.040,-0.089,207.947,20.020,152.466
0.365,1.978,-0.178,194.702,33.630,122.620
0.324,1.823,-0.282,166.870,49.072,101.501
0.263,1.745,-0.335,128.479,60.608,85.693
0.225,1.688,-0.327,90.454,64.331,75.623
0.217,1.632,-0.302,60.608,62.378,69.580
0.211,1.577,-0.282,40.588,59.387,64.697
0.207,1.516,-0.274,30.029,57.129,58.167
0.193,1.468,-0.281,27.344,53.955,49.377
0.172,1.402,-0.304,30.518,47.058,39.856
0.164,1.328,-0.330,36.011,37.415,30.579
0.135,1.263,-0.347,39.917,27.405,22.217
0.118,1.205,-0.365,41.748,18.433,16.113
0.111,1.156,-0.385,40.283,10.315,11.963
0.113,1.082,-0.392,34.851,3.601,10.071
0.107,1.014,-0.380,24.353,-1.831,9.827
0.097,0.958,-0.345,10.803,-5.432,11.353
0.090,0.923,-0.300,-2.014,-7.507,14.404
0.107,0.909,-0.253,-11.841,-8.301,18.250
0.127,0.910,-0.212,-18.494,-7.751,21.545
0.146,0.912,-0.177,-22.156,-7.263,22.888
0.161,0.912,-0.148,-23.254,-6.714,22.644
0.178,0.914,-0.119,-22.339,-6.653,21.423
0.199,0.909,-0.097,-19.714,-7.568,19.836
0.218,0.905,-0.075,-16.785,-8.728,17.944
0.229,0.911,-0.053,-15.015,-10.193,16.174
0.229,0.916,-0.029,-13.611,-10.742,14.709
0.223,0.923,-0.006,-12.695,-10.010,13.916
0.229,0.940,0.008,-11.475,-8.057,13.672
0.236,0.960,0.017,-9.338,-6.104,14.282
0.242,0.984,0.023,-6.042,-4.028,14.465
0.257,1.007,0.016,-2.197,-1.953,13.733
0.268,1.019,-0.000,1.831,-0.183,12.268
0.280,1.025,-0.017,5.432,0.916,9.827
0.285,1.025,-0.030,8.118,1.160,6.775
0.284,1.024,-0.036,10.071,0.916,3.479
0.289,1.019,-0.044,11.169,1.465,1.099
0.291,1.023,-0.052,11.047,2.747,-1.099
0.292,1.029,-0.065,10.071,4.211,-3.479
0.291,1.029,-0.081,8.606,5.188,-6.104
0.283,1.020,-0.097,7.507,4.822,-8.972
0.274,1.006,-0.106,5.920,3.662,-11.169
0.263,0.992,-0.109,3.662,2.441,-11.963
0.258,0.978,-0.111,1.648,1.465,-11.597
0.252,0.969,-0.108,-0.793,1.221,-9.888
0.250,0.958,-0.108,-2.502,1.526,-7.385
0.260,0.958,-0.108,-3.113,2.563,-5.249
0.271,0.968,-0.108,-3.235,3.479,-4.578
0.268,0.969,-0.113,-2.563,4.395,-5.066
0.266,0.965,-0.118,-1.099,5.249,-6.287
0.255,0.956,-0.124,0.671,5.005,-7.446
0.249,0.950,-0.123,1.953,4.883,-7.751
0.245,0.949,-0.128,2.075,5.310,-6.958
0.247,0.955,-0.136,0.854,6.409,-5.493
0.251,0.965,-0.140,-0.854,7.141,-4.761
0.261,0.977,-0.141,-2.441,6.958,-4.700
0.269,0.988,-0.145,-4.150,6.714,-5.310
0.266,0.985,-0.146,-5.310,6.165,-6.653
0.265,0.983,-0.137,-5.554,5.127,-8.179
0.266,0.980,-0.125,-5.005,3.967,-8.606
0.264,0.974,-0.118,-4.395,3.052,-9.155
0.250,0.960,-0.116,-3.845,2.686,-9.399
0.243,0.952,-0.110,-3.052,2.686,-8.972
0.247,0.943,-0.102,-2.441,2.869,-7.263
0.253,0.941,-0.099,-1.831,3.296,-5.005
0.259,0.939,-0.097,-1.953,4.517,-3.174
0.261,0.958,-0.091,-2.502,5.859,-1.831
0.281,0.990,-0.091,-3.174,7.812,-0.671
0.304,1.023,-0.103,-4.395,10.254,-1.526
0.323,1.050,-0.121,-5.981,11.719,-4.639
0.331,1.072,-0.135,-7.263,10.925,-10.559
0.324,1.082,-0.140,-7.568,8.057,-18.311
0.308,1.082,-0.146,-6.897,4.700,-26.062
0.292,1.067,-0.149,-6.042,1.831,-32.593
0.280,1.051,-0.143,-5.371,-0.061,-36.865
0.279,1.048,-0.137,-5.310,-0.610,-38.757
0.312,1.070,-0.132,-5.859,0.488,-39.795
0.344,1.134,-0.126,-6.165,3.113,-42.847
0.374,1.204,-0.151,-6.104,7.751,-49.988
0.409,1.262,-0.178,-5.615,12.390,-62.378
0.461,1.324,-0.194,-6.409,14.465,-79.712
0.516,1.410,-0.240,-9.277,15.991,-101.746
0.575,1.505,-0.260,-14.282,14.893,-131.104
0.560,1.565,-0.289,-18.433,10.681,-167.297
0.532,1.564,-0.301,-20.691,2.075,-209.839
0.497,1.520,-0.297,-21.179,-8.850,-251.831
0.425,1.462,-0.267,-17.578,-19.531,-287.903
0.403,1.427,-0.221,-9.033,-29.785,-317.139
0.422,1.349,-0.232,0.793,-35.828,-339.050
0.446,1.222,-0.266,4.700,-37.109,-357.178
0.427,1.105,-0.278,-0.732,-35.400,-369.812
0.436,1.005,-0.205,-11.292,-31.616,-373.047
0.473,0.906,-0.112,-19.836,-24.841,-365.417
0.498,0.687,-0.117,-22.400,-16.174,-354.919
0.508,0.437,-0.150,-25.940,-9.460,-340.393
0.498,0.219,-0.149,-33.264,-8.179,-317.139
0.501,0.069,-0.112,-39.429,-9.094,-287.231
0.527,0.038,-0.035,-41.626,-9.644,-256.287
0.553,0.038,0.008,-36.987,-8.301,-233.093
0.546,-0.029,-0.027,-27.893,-7.019,-218.323
0.527,-0.145,-0.072,-20.081,-9.460,-203.186
0.513,-0.254,-0.092,-17.395,-14.709,-182.922
0.515,-0.327,-0.058,-18.982,-18.921,-158.325
0.544,-0.335,0.006,-20.203,-20.447,-132.324
0.593,-0.287,0.061,-16.296,-19.470,-108.459
0.651,-0.249,0.068,-8.606,-17.212,-91.492
0.700,-0.201,0.056,-2.563,-14.893,-82.031
0.732,-0.166,0.039,0.427,-13.184,-76.355
0.763,-0.159,0.010,0.732,-10.742,-71.899
0.823,-0.152,0.002,-2.869,-6.897,-67.932
0.873,-0.157,-0.011,-7.874,-2.808,-66.650
0.921,-0.190,-0.041,-10.498,-0.549,-65.002
0.953,-0.248,-0.069,-10.681,-0.549,-59.204
0.995,-0.284,-0.081,-9.094,-2.991,-48.828
1.031,-0.250,-0.048,-7.141,-6.958,-38.635
1.037,-0.185,-0.017,-3.235,-11.597,-31.555
1.035,-0.141,-0.023,3.601,-15.686,-26.306

-1.047,-1.375,-0.335,8.972,53.406,128.845
-1.037,-1.362,-0.408,19.409,28.259,145.569
-1.019,-1.313,-0.414,25.757,-5.798,161.194
-1.002,-1.228,-0.351,27.405,-41.504,174.194
-0.986,-1.147,-0.262,26.489,-74.280,186.340
-0.940,-1.056,-0.164,23.560,-100.525,199.158
-0.834,-0.938,-0.087,19.165,-120.483,213.440
-0.673,-0.837,0.001,14.038,-136.841,230.164
-0.488,-0.754,0.088,8.972,-154.053,247.192
-0.314,-0.654,0.180,3.845,-172.485,266.541
-0.160,-0.536,0.268,-3.357,-191.223,288.818
0.020,-0.368,0.399,-12.939,-207.581,312.134
0.236,-0.115,0.652,-21.606,-220.276,328.735
0.426,0.111,0.857,-22.217,-225.037,329.102
0.653,0.262,1.028,-9.583,-218.872,318.359
0.856,0.275,1.145,14.465,-210.937,294.434
1.003,0.202,1.160,43.213,-200.378,263.123
1.057,0.105,1.131,62.256,-184.387,233.582
1.079,0.036,1.073,67.749,-164.124,208.435
1.089,-0.014,1.036,63.171,-144.531,193.542
1.097,-0.042,1.007,54.749,-127.869,189.758
1.124,-0.054,0.960,46.753,-113.037,191.650
1.136,-0.036,0.895,36.865,-100.952,194.824
1.112,-0.002,0.830,26.428,-94.055,198.486
1.114,0.097,0.796,16.235,-91.064,202.087
1.174,0.234,0.847,6.042,-89.661,203.003
1.246,0.404,0.974,-1.099,-84.717,196.594
1.311,0.506,1.020,3.540,-71.106,174.744
1.314,0.473,0.995,22.156,-57.800,143.921
1.253,0.369,0.904,42.236,-48.340,115.417
1.162,0.246,0.786,51.453,-38.208,93.445
1.081,0.156,0.679,49.500,-25.452,81.116
1.033,0.108,0.603,40.710,-12.390,77.148
1.024,0.096,0.567,29.907,-2.258,77.576
1.033,0.099,0.546,19.531,3.357,78.796
1.050,0.124,0.540,12.573,4.578,78.979
1.039,0.149,0.529,10.376,1.892,78.857
1.036,0.161,0.520,11.841,-1.770,78.308
1.037,0.179,0.512,14.526,-5.859,76.660
1.039,0.210,0.522,17.151,-9.033,72.327
1.033,0.225,0.521,20.447,-10.376,64.331
1.018,0.208,0.505,23.804,-9.338,53.406
0.994,0.164,0.481,24.658,-6.897,41.504
0.951,0.106,0.455,21.301,-4.578,31.555
0.905,0.060,0.441,14.893,-1.343,25.452
0.872,0.022,0.440,8.179,1.282,22.461
0.847,-0.001,0.447,2.380,3.784,22.034
0.833,-0.003,0.457,-2.319,5.798,23.254
0.826,0.003,0.471,-4.456,6.958,25.391
0.825,0.016,0.480,-4.211,7.263,28.076
0.839,0.055,0.500,-3.479,6.958,29.907
0.867,0.097,0.506,-1.038,6.775,28.809
0.885,0.105,0.502,3.113,6.287,23.132
0.876,0.083,0.501,6.775,4.578,14.221
0.853,0.029,0.499,8.057,2.625,5.859
0.828,-0.019,0.501,6.470,1.892,0.916
0.817,-0.047,0.517,3.174,2.502,-0.977
0.807,-0.059,0.538,0.122,3.174,-0.793
0.809,-0.064,0.541,-0.610,2.563,0.549
0.810,-0.061,0.556,0.671,0.916,1.892
0.811,-0.063,0.569,2.136,-0.122,2.869
0.825,-0.074,0.560,3.418,0.366,3.845
0.837,-0.095,0.538,5.432,2.258,4.456
0.841,-0.116,0.518,5.798,3.967,4.639
0.837,-0.121,0.504,3.784,5.493,4.211
0.836,-0.115,0.506,0.916,6.836,3.540
0.832,-0.105,0.509,-1.282,7.874,2.747
0.832,-0.102,0.514,-2.319,8.240,1.831
0.829,-0.106,0.514,-2.075,8.728,0.916
0.823,-0.125,0.512,-1.587,9.338,0.549
0.819,-0.148,0.507,-0.732,9.827,1.343
0.823,-0.159,0.503,-0.732,11.414,3.906
0.833,-0.150,0.504,-1.953,13.245,7.202
0.842,-0.123,0.509,-2.869,15.076,10.620
0.838,-0.093,0.516,-2.991,16.357,13.489
0.839,-0.077,0.508,-2.747,18.066,15.930
0.849,-0.071,0.497,-2.747,20.081,18.066
0.852,-0.069,0.473,-3.967,22.156,19.592
0.852,-0.078,0.459,-8.057,24.902,20.386
0.849,-0.073,0.464,-15.442,28.320,21.301
0.859,-0.050,0.487,-25.635,33.630,22.095
0.866,-0.021,0.510,-36.316,40.955,21.240
0.845,0.006,0.529,-46.753,49.866,19.714
0.806,-0.072,0.461,-59.265,58.899,19.226
0.663,-0.090,0.390,-75.134,65.491,40.222
0.705,0.061,0.483,-90.637,66.406,67.383
0.854,0.126,0.528,-95.825,69.031,67.688
0.912,0.137,0.525,-106.445,71.228,70.313
0.904,0.172,0.544,-112.854,75.195,70.496
0.862,0.240,0.546,-113.403,82.336,65.247
0.874,0.236,0.555,-110.352,92.468,57.617
0.876,0.247,0.439,-102.844,100.647,49.683
0.924,0.240,0.324,-97.412,104.553,44.983
0.951,0.232,0.187,-97.595,97.839,41.321
1.023,0.257,0.138,-107.666,87.769,38.025
1.080,0.262,0.181,-123.718,77.698,29.724
1.042,0.246,0.261,-134.277,70.801,16.357
1.015,0.214,0.307,-136.780,69.702,5.737
0.987,0.190,0.295,-131.714,71.045,-0.671
0.940,0.166,0.247,-121.765,71.655,-2.930
0.934,0.145,0.171,-111.694,70.313,-3.235
0.957,0.114,0.122,-105.225,65.247,-2.991
0.951,0.067,0.080,-102.295,58.044,-2.808
0.962,0.045,0.066,-101.746,52.673,-2.319
0.967,0.025,0.041,-103.149,49.500,-1.953
0.972,0.003,0.048,-105.896,47.058,-0.977
0.958,0.005,0.062,-109.070,44.434,0.549
0.966,0.030,0.086,-110.291,42.664,1.831
0.974,0.043,0.109,-107.361,41.260,1.404
0.966,0.052,0.130,-98.816,38.269,0.061
0.961,0.014,0.116,-84.656,35.583,0.244
0.965,-0.042,0.075,-70.068,32.837,2.930
0.987,-0.062,0.047,-59.570,28.870,8.301
0.994,-0.050,0.028,-52.673,24.658,14.038
1.017,-0.015,0.032,-48.401,20.081,18.433
1.005,0.022,0.049,-45.471,15.198,20.142
0.985,0.065,0.055,-41.687,11.780,19.592
0.997,0.095,0.040,-36.804,10.437,19.470
1.006,0.126,0.050,-33.508,9.583,18.616

1.635,0.905,0.496,57.312,64.636,-145.081
1.638,0.877,0.441,67.383,85.083,-202.637
1.602,0.827,0.467,73.975,101.685,-259.827
1.512,0.748,0.416,76.294,121.704,-315.247
1.418,0.614,0.309,88.074,138.062,-357.422
1.301,0.418,0.157,112.122,136.353,-379.028
1.123,0.156,-0.015,121.582,127.136,-382.751
0.977,-0.062,-0.161,109.436,127.380,-375.000
0.896,-0.281,-0.299,90.881,130.249,-354.187
0.823,-0.470,-0.440,74.646,120.422,-325.745
0.741,-0.525,-0.500,58.044,96.741,-295.776
0.660,-0.494,-0.512,42.419,65.186,-271.790
0.576,-0.359,-0.387,26.550,33.508,-259.888
0.362,-0.340,-0.299,15.381,9.766,-261.353
0.145,-0.447,-0.261,12.756,-3.174,-257.446
0.026,-0.535,-0.175,9.094,-9.399,-238.281
-0.093,-0.628,-0.128,6.897,-10.559,-216.187
-0.209,-0.751,-0.147,8.301,-5.066,-191.528
-0.253,-0.854,-0.173,9.399,1.282,-161.804
-0.260,-0.941,-0.193,7.263,10.193,-129.028
-0.170,-1.021,-0.214,6.836,18.372,-94.421
-0.054,-1.119,-0.246,9.949,23.804,-61.951
0.058,-1.172,-0.285,13.123,29.419,-36.377
0.093,-1.196,-0.332,9.460,35.461,-22.705
0.135,-1.128,-0.321,-0.549,37.964,-13.245
0.155,-1.031,-0.287,-5.249,30.945,-6.531
0.176,-0.958,-0.253,-2.014,16.418,-1.343
0.212,-0.906,-0.238,3.479,3.601,4.272
0.257,-0.861,-0.223,8.911,-5.127,9.277
0.294,-0.834,-0.216,12.634,-10.193,12.878
0.328,-0.823,-0.226,13.550,-11.963,15.808
0.363,-0.817,-0.229,11.719,-11.902,19.409
0.411,-0.801,-0.228,8.911,-10.742,22.583
0.461,-0.792,-0.226,5.127,-9.277,24.902
0.502,-0.776,-0.212,0.854,-8.362,25.879
0.547,-0.762,-0.202,-1.160,-8.423,25.757
0.584,-0.753,-0.193,-0.305,-10.010,24.658
0.608,-0.752,-0.191,1.160,-12.146,23.254
0.632,-0.740,-0.182,1.831,-13.550,21.118
0.670,-0.713,-0.164,2.258,-14.648,18.433
0.694,-0.714,-0.149,3.967,-16.052,14.832
0.695,-0.746,-0.146,5.188,-16.785,11.230
0.700,-0.776,-0.141,4.333,-15.564,9.644
0.697,-0.781,-0.124,1.892,-12.878,9.094
0.695,-0.778,-0.104,-0.183,-9.277,9.338
0.693,-0.784,-0.098,-0.183,-5.798,10.315
0.695,-0.774,-0.104,1.526,-2.991,11.230
0.688,-0.764,-0.117,4.578,-1.160,10.986
0.675,-0.763,-0.128,6.348,-0.732,10.071
0.657,-0.766,-0.141,6.042,-0.122,9.644
0.639,-0.768,-0.140,3.662,1.526,9.033
0.618,-0.780,-0.147,1.526,3.235,8.850
0.599,-0.794,-0.153,0.671,4.211,9.949
0.596,-0.781,-0.150,-1.709,5.798,11.719
0.601,-0.768,-0.146,-4.272,8.545,12.634
