aX,aY,aZ,gX,gY,gZ
-0.032,0.402,1.912,-27.893,169.861,-39.551
-0.060,0.368,1.893,-27.954,177.551,-43.213
-0.093,0.326,1.863,-28.503,187.561,-48.096
-0.123,0.297,1.830,-30.945,197.205,-51.575
-0.140,0.275,1.797,-32.959,205.811,-54.077
-0.130,0.264,1.765,-33.691,211.426,-55.298
-0.123,0.248,1.716,-31.311,214.600,-55.908
-0.109,0.214,1.662,-26.550,216.675,-57.251
-0.105,0.195,1.604,-23.560,217.773,-58.228
-0.084,0.185,1.528,-22.095,219.482,-58.350
-0.087,0.179,1.421,-19.165,223.999,-59.509
-0.064,0.147,1.299,-16.174,229.492,-60.425
-0.025,0.100,1.170,-14.404,235.352,-62.500
0.008,0.043,1.017,-15.076,239.868,-65.308
0.049,0.013,0.872,-19.226,245.850,-67.566
0.095,0.029,0.749,-26.001,250.610,-69.214
0.160,0.060,0.620,-29.846,253.235,-70.679

0.737,0.730,1.486,70.190,-220.642,104.675
0.707,0.761,1.527,93.811,-236.206,94.177
0.650,0.692,1.589,104.797,-241.394,73.914
0.579,0.574,1.610,100.403,-231.445,47.546
0.501,0.465,1.654,82.092,-211.853,21.179
0.435,0.404,1.731,56.152,-191.895,1.709
0.359,0.391,1.807,32.410,-174.133,-8.667
0.380,0.389,1.983,20.813,-159.302,-12.268
0.334,0.412,2.072,20.447,-161.377,-9.644
0.315,0.416,2.121,29.419,-159.912,-2.930
0.260,0.396,2.069,40.222,-153.748,4.333
0.232,0.388,2.028,46.875,-136.780,8.118
0.208,0.423,1.987,43.518,-117.920,6.226
0.176,0.443,2.006,30.273,-100.830,-1.892
0.136,0.449,2.095,10.925,-85.693,-14.526
0.078,0.462,2.231,-8.545,-70.374,-27.588
0.047,0.463,2.397,-22.949,-54.871,-34.851
0.030,0.464,2.568,-30.396,-37.109,-34.851
0.004,0.480,2.680,-30.151,-13.489,-30.151
0.019,0.499,2.700,-23.865,15.686,-22.705
0.079,0.548,2.649,-17.212,47.058,-15.015
0.151,0.621,2.576,-13.489,75.073,-10.498
0.230,0.696,2.518,-11.047,97.351,-9.521
0.292,0.754,2.465,-7.141,114.502,-12.756
0.308,0.751,2.399,-0.854,126.038,-21.729
0.276,0.684,2.317,3.906,139.038,-34.668
0.224,0.607,2.223,2.625,155.701,-48.279
0.178,0.533,2.153,-3.418,176.575,-60.120
0.150,0.460,2.096,-10.315,198.059,-67.688
0.138,0.398,2.010,-13.916,217.896,-72.815
0.132,0.357,1.910,-16.113,232.910,-75.439
0.125,0.302,1.779,-15.442,240.234,-76.538
0.113,0.239,1.656,-14.221,241.333,-78.064
0.111,0.156,1.559,-14.465,240.112,-80.811
0.121,0.038,1.485,-13.977,235.107,-84.351
0.136,-0.071,1.452,-15.198,226.257,-84.229
0.134,-0.114,1.430,-17.395,217.773,-80.444
0.149,-0.098,1.390,-17.578,211.487,-74.097
0.159,-0.071,1.342,-14.221,209.045,-66.650
0.148,-0.031,1.242,-11.169,209.229,-60.730
0.130,-0.003,1.139,-10.315,209.656,-59.326
0.108,-0.011,1.055,-11.597,209.717,-60.974
0.122,-0.050,1.017,-14.648,210.693,-63.171
0.132,-0.088,0.991,-19.348,212.769,-64.575
0.122,-0.073,0.948,-24.048,217.285,-66.040
0.120,-0.058,0.877,-25.574,223.938,-66.589
0.116,-0.037,0.782,-25.269,229.126,-66.223
0.107,-0.026,0.676,-24.109,231.689,-66.406
0.069,-0.000,0.560,-23.132,231.323,-67.627
0.037,0.018,0.451,-19.531,229.248,-69.336
0.000,0.018,0.347,-12.573,223.511,-69.885
-0.038,0.016,0.222,-5.920,215.515,-68.604
-0.068,0.006,0.094,-2.014,207.947,-67.505
-0.057,0.020,-0.006,-1.587,198.669,-67.200
-0.023,0.036,-0.028,-2.319,186.707,-68.420
-0.032,-0.018,-0.081,-3.296,171.875,-70.923
-0.074,-0.075,-0.171,-7.202,155.640,-74.219
-0.020,-0.105,-0.065,-12.939,141.968,-75.012
-0.025,-0.142,-0.073,-13.733,125.732,-71.106
-0.146,-0.201,-0.182,-6.226,110.718,-70.801
-0.194,-0.297,-0.277,2.075,121.094,-64.697
-0.045,-0.338,-0.230,4.761,138.123,-52.612
-0.085,-0.273,-0.334,1.831,132.935,-41.260
-0.108,-0.235,-0.493,3.235,124.756,-34.363
-0.081,-0.225,-0.604,6.165,116.821,-26.855
-0.071,-0.239,-0.705,6.714,100.891,-20.569
-0.023,-0.260,-0.763,2.319,84.412,-12.634
0.003,-0.267,-0.814,-6.775,69.153,-4.700
0.044,-0.291,-0.780,-14.587,56.396,-0.793
0.086,-0.308,-0.766,-18.005,46.692,4.761
0.091,-0.314,-0.797,-18.982,33.020,13.855
0.120,-0.296,-0.801,-16.724,21.790,24.231
0.159,-0.255,-0.828,-11.902,11.780,33.936
0.194,-0.218,-0.851,-4.944,0.366,41.565
0.220,-0.206,-0.878,1.648,-9.949,46.997
0.249,-0.180,-0.903,2.319,-19.531,50.842
0.247,-0.114,-0.915,-2.869,-29.907,52.734
0.260,-0.066,-0.892,-8.667,-39.612,53.894
0.257,-0.030,-0.867,-11.841,-49.011,54.504
0.234,-0.011,-0.835,-12.756,-60.303,55.481
0.196,-0.020,-0.790,-12.024,-72.083,56.946
0.159,-0.033,-0.722,-10.803,-83.496,58.838
0.104,-0.030,-0.609,-11.047,-95.520,62.073
0.063,-0.018,-0.511,-10.498,-108.276,66.711
0.046,0.007,-0.356,-8.118,-123.047,71.899
0.034,0.018,-0.232,-3.174,-139.404,78.552
0.028,0.037,-0.093,2.502,-156.250,85.327
0.048,0.073,0.044,8.789,-169.250,91.919
0.089,0.125,0.147,17.395,-179.687,97.656
0.089,0.148,0.210,28.076,-191.162,99.854
0.102,0.124,0.282,38.635,-199.402,98.022
0.090,0.037,0.311,44.067,-206.299,95.215
0.079,-0.042,0.407,42.664,-211.853,91.003
0.028,-0.086,0.539,34.302,-216.919,88.684
0.008,-0.068,0.724,25.330,-221.130,90.271
0.051,-0.028,0.944,20.081,-226.379,96.375
0.140,0.052,1.142,22.400,-228.394,109.253
0.261,0.176,1.248,34.912,-227.234,123.840
0.405,0.292,1.285,55.725,-225.037,132.263
0.499,0.334,1.253,79.224,-225.830,130.249
0.555,0.251,1.148,99.182,-225.769,116.028
0.558,0.127,1.039,104.370,-222.168,91.919
0.520,0.052,1.058,90.149,-221.252,68.298
0.475,0.078,1.176,67.261,-224.304,53.040
0.466,0.121,1.357,50.354,-229.187,47.791
0.450,0.181,1.527,44.861,-234.131,47.546
0.430,0.213,1.657,49.866,-236.938,49.072
0.408,0.206,1.727,61.584,-234.741,50.476
0.364,0.164,1.633,71.777,-227.844,49.622
0.404,0.135,1.704,73.242,-214.478,45.898
0.373,0.154,1.681,64.209,-206.970,42.419
0.357,0.214,1.736,51.514,-200.867,38.574
0.363,0.281,1.844,41.565,-195.801,36.560
0.344,0.348,1.963,35.034,-191.101,34.363
0.362,0.382,2.068,30.579,-182.617,30.884
0.358,0.414,2.137,27.161,-169.983,27.100
0.339,0.450,2.236,22.095,-152.710,22.400
0.323,0.496,2.277,14.648,-137.451,16.907
0.263,0.504,2.404,8.179,-131.836,11.292

0.240,0.472,2.494,6.836,-101.501,6.104
0.263,0.465,2.464,6.897,-76.782,6.226
0.286,0.454,2.414,4.395,-51.880,6.104
0.295,0.470,2.360,-1.526,-29.846,4.517
0.302,0.471,2.333,-8.362,-11.597,1.282
0.283,0.467,2.298,-13.000,3.601,-2.075
0.259,0.460,2.263,-14.404,20.630,-4.211
0.228,0.438,2.187,-13.306,38.269,-5.737
0.213,0.416,2.099,-12.329,56.030,-7.629
0.216,0.405,2.006,-13.428,73.547,-10.132
0.208,0.385,1.917,-15.259,88.928,-14.526
0.203,0.359,1.862,-18.738,102.661,-20.264
0.184,0.338,1.809,-23.376,114.990,-25.940
0.171,0.318,1.762,-27.283,126.282,-30.396
0.169,0.288,1.714,-28.625,137.146,-33.752
0.166,0.264,1.652,-28.503,145.813,-35.522
0.170,0.244,1.590,-27.283,152.161,-36.255
0.177,0.227,1.537,-26.917,156.189,-36.560
0.197,0.218,1.504,-28.198,158.447,-36.682
0.220,0.213,1.489,-30.090,159.424,-36.926
0.239,0.205,1.479,-31.006,159.424,-37.903
0.251,0.189,1.461,-31.189,159.241,-38.879
0.273,0.194,1.451,-33.081,158.813,-39.368
0.315,0.207,1.456,-34.973,160.156,-38.818
0.338,0.210,1.438,-34.729,162.781,-38.574
0.346,0.191,1.395,-33.752,166.321,-38.696
0.351,0.200,1.329,-33.813,170.837,-40.283
0.324,0.219,1.240,-35.217,175.720,-41.138
0.334,0.216,1.163,-36.194,181.335,-42.969
0.340,0.213,1.084,-37.781,185.242,-46.936
0.353,0.201,1.033,-40.039,186.829,-50.781
0.373,0.192,0.996,-42.908,187.317,-52.979
0.397,0.185,0.953,-43.884,187.988,-54.443
0.397,0.178,0.890,-42.725,187.927,-56.824
0.392,0.159,0.830,-41.199,186.890,-60.242
0.368,0.138,0.766,-40.527,185.120,-63.660
0.348,0.116,0.717,-40.955,182.678,-66.895
0.338,0.106,0.689,-42.664,179.382,-68.726
0.346,0.093,0.665,-44.189,176.758,-69.824
0.357,0.094,0.636,-44.800,177.063,-71.594
0.384,0.109,0.600,-45.471,179.626,-74.524
0.398,0.116,0.560,-44.373,181.213,-78.247
0.386,0.125,0.533,-40.894,181.030,-83.740
0.357,0.116,0.493,-33.875,180.603,-88.989
0.343,0.090,0.436,-23.926,178.284,-91.431
0.324,0.061,0.358,-15.137,174.133,-91.431
0.304,0.043,0.295,-11.475,168.640,-89.661
0.309,0.038,0.247,-11.353,163.147,-85.571
0.321,0.043,0.205,-10.376,157.166,-81.177
0.302,0.023,0.165,-5.310,148.132,-77.332
0.284,-0.006,0.123,2.563,137.878,-74.463
0.274,-0.046,0.088,10.071,128.235,-70.007
0.209,-0.084,0.008,16.479,114.502,-66.895
0.221,-0.136,-0.008,21.729,109.985,-63.599
0.293,-0.185,0.028,24.292,105.347,-58.533
0.206,-0.191,-0.156,21.851,88.989,-56.946
0.195,-0.243,-0.132,17.517,80.872,-55.481
0.173,-0.293,-0.228,9.460,84.290,-48.157
0.171,-0.279,-0.274,-2.686,85.510,-37.659
0.214,-0.249,-0.244,-10.071,81.116,-26.611
0.202,-0.230,-0.323,-8.484,73.181,-17.151
0.206,-0.234,-0.409,-2.625,66.467,-8.301
0.203,-0.228,-0.536,0.854,56.885,0.854
0.227,-0.218,-0.618,0.916,44.250,8.484
0.230,-0.213,-0.686,-1.282,29.419,13.672
0.231,-0.226,-0.716,-4.639,16.235,15.259
0.222,-0.249,-0.727,-10.071,5.737,16.235
0.190,-0.275,-0.804,-18.982,-2.380,19.897
0.223,-0.268,-0.834,-32.166,-8.728,26.611
0.211,-0.234,-0.806,-43.945,-16.968,32.410
0.192,-0.209,-0.768,-46.021,-26.917,37.292
0.146,-0.195,-0.776,-39.001,-37.903,42.542
0.093,-0.182,-0.803,-27.893,-49.866,48.645
0.063,-0.136,-0.849,-17.761,-59.326,56.641
0.076,-0.062,-0.894,-9.399,-70.923,64.636
0.066,0.003,-0.905,-1.953,-87.158,68.970
0.048,0.048,-0.863,4.089,-105.652,69.397
0.024,0.052,-0.759,7.812,-123.718,67.688
-0.026,0.063,-0.615,8.545,-140.259,66.406
-0.081,0.081,-0.442,7.935,-154.358,67.139
-0.122,0.096,-0.326,8.240,-166.870,70.068
-0.133,0.119,-0.170,10.864,-179.871,72.388
-0.107,0.107,-0.060,17.761,-192.871,76.050
-0.077,0.085,0.016,27.344,-201.416,80.811
-0.025,0.096,0.072,35.156,-201.233,86.060
0.018,0.103,0.094,41.260,-202.698,89.417
0.052,0.083,0.138,45.959,-208.496,87.341
0.045,0.027,0.187,46.875,-218.811,82.397
0.013,-0.003,0.261,44.006,-230.103,76.721
0.015,0.034,0.414,39.185,-243.225,76.477
0.063,0.078,0.633,37.903,-260.986,83.130
0.130,0.121,0.835,43.945,-276.978,92.102
0.203,0.152,0.974,56.396,-284.058,99.792
0.254,0.158,1.094,69.336,-284.058,101.807
0.234,0.123,1.203,75.928,-280.518,94.177
0.195,0.026,1.231,73.608,-269.409,77.271
0.165,-0.065,1.326,57.556,-253.967,55.786
0.117,-0.070,1.513,30.334,-243.103,39.734
0.111,-0.003,1.788,6.531,-237.610,34.241
0.100,0.071,1.988,-1.221,-236.572,36.804
0.103,0.156,2.267,9.033,-232.788,40.649
0.072,0.174,2.382,32.104,-227.112,44.312
0.026,0.130,2.377,55.847,-221.558,43.396
-0.093,0.070,2.272,67.932,-221.802,36.987
-0.146,-0.000,2.280,65.613,-216.064,31.860
-0.152,-0.029,2.364,53.711,-204.346,33.081
-0.104,0.002,2.451,41.260,-183.411,39.124
-0.032,0.075,2.534,32.959,-161.133,48.218
0.046,0.142,2.547,30.090,-139.160,55.237
0.119,0.162,2.535,29.907,-121.033,57.007
0.122,0.170,2.455,26.733,-107.422,55.176
0.139,0.178,2.440,18.311,-91.309,54.077
0.170,0.222,2.449,7.507,-72.144,55.542
0.224,0.300,2.469,-1.526,-52.063,59.021
0.291,0.410,2.456,-8.118,-30.762,62.927
0.350,0.526,2.416,-13.367,-11.780,65.308
0.399,0.635,2.361,-16.174,4.883,64.636
0.421,0.724,2.293,-16.724,20.081,59.875
0.427,0.780,2.222,-16.724,35.034,52.490

0.443,0.823,2.098,-17.395,66.528,33.020
0.441,0.805,2.009,-17.639,80.139,20.325
0.422,0.755,1.900,-18.616,92.651,6.165
0.388,0.701,1.798,-23.376,104.919,-7.874
0.363,0.641,1.733,-31.189,115.479,-20.630
0.344,0.589,1.694,-38.513,123.779,-31.738
0.324,0.538,1.668,-42.847,130.615,-40.833
0.304,0.482,1.637,-43.518,135.620,-47.424
0.282,0.424,1.600,-41.321,138.794,-51.758
0.260,0.383,1.558,-39.001,140.991,-54.382
0.233,0.354,1.520,-37.964,142.761,-57.190
0.207,0.323,1.498,-37.842,144.714,-60.181
0.194,0.307,1.501,-38.574,146.301,-62.683
0.174,0.285,1.496,-37.781,146.790,-63.538
0.156,0.258,1.471,-35.767,147.644,-63.416
0.154,0.240,1.422,-35.095,150.513,-62.683
0.159,0.215,1.365,-35.706,154.175,-62.439
0.175,0.185,1.297,-37.842,156.860,-62.317
0.216,0.138,1.249,-40.100,159.790,-63.293
0.234,0.106,1.209,-42.847,161.133,-65.125
0.231,0.084,1.171,-45.410,161.377,-66.284
0.229,0.093,1.123,-46.570,164.612,-66.040
0.235,0.099,1.059,-46.326,168.213,-64.880
0.239,0.107,0.978,-45.776,170.776,-64.209
0.265,0.099,0.897,-46.814,172.913,-64.331
0.262,0.099,0.827,-49.438,174.011,-65.308
0.258,0.093,0.767,-52.734,174.438,-66.528
0.278,0.099,0.722,-55.908,174.194,-66.223
0.286,0.120,0.685,-58.350,172.119,-64.514
0.324,0.119,0.636,-57.190,168.884,-62.988
0.345,0.106,0.569,-53.284,164.124,-63.538
0.361,0.074,0.506,-50.659,157.593,-65.369
0.342,0.050,0.461,-51.575,151.733,-67.078
0.321,0.030,0.426,-54.382,149.536,-68.359
0.315,0.010,0.383,-56.213,150.208,-68.054
0.314,-0.019,0.324,-55.542,149.963,-67.078
0.301,-0.045,0.257,-53.772,146.973,-66.650
0.284,-0.110,0.226,-51.758,142.334,-64.026
0.281,-0.198,0.175,-50.232,135.620,-59.937
0.251,-0.228,0.168,-51.636,128.967,-55.298
0.219,-0.226,0.150,-52.124,122.009,-49.683
0.188,-0.230,0.110,-49.866,114.258,-41.992
0.202,-0.207,0.089,-45.410,110.168,-34.729
0.251,-0.178,0.091,-38.025,104.004,-29.114
0.211,-0.178,0.008,-27.344,90.027,-27.649
0.207,-0.194,-0.013,-17.456,81.787,-27.161
0.216,-0.216,-0.022,-12.512,78.308,-22.461
0.213,-0.202,-0.003,-9.766,68.848,-18.372
0.183,-0.203,-0.038,-7.080,61.340,-12.512
0.228,-0.203,-0.075,-3.845,58.167,-4.822
0.174,-0.195,-0.187,-2.014,48.096,2.686
0.265,-0.178,-0.182,-0.366,54.321,10.498
0.302,-0.142,-0.214,-0.305,57.556,20.325
0.298,-0.082,-0.314,1.892,49.866,25.208
0.326,-0.048,-0.339,7.019,41.748,29.419
0.342,-0.010,-0.351,11.230,35.461,32.043
0.337,0.014,-0.390,14.099,25.757,35.095
0.346,0.039,-0.429,16.357,18.982,36.865
0.362,0.067,-0.485,17.212,16.846,38.147
0.375,0.090,-0.534,17.944,11.902,37.048
0.374,0.086,-0.581,20.447,4.150,35.034
0.355,0.082,-0.615,23.926,-3.174,33.813
0.315,0.068,-0.631,27.649,-12.634,33.508
0.259,0.076,-0.624,30.823,-24.292,34.119
0.200,0.072,-0.594,34.302,-37.537,34.912
0.132,0.060,-0.546,39.246,-52.063,34.912
0.063,0.027,-0.491,44.983,-65.552,34.973
0.018,-0.029,-0.438,49.622,-76.843,35.583
-0.011,-0.074,-0.377,51.147,-85.754,38.269
-0.044,-0.091,-0.295,50.110,-94.177,44.128
-0.042,-0.108,-0.193,49.011,-102.905,51.086
-0.025,-0.095,-0.109,49.194,-111.694,60.120
0.005,-0.032,-0.032,51.208,-119.751,70.740
0.089,0.025,0.016,56.946,-128.967,81.543
0.131,0.096,0.053,64.392,-139.648,89.905
0.183,0.161,0.072,71.716,-150.024,92.773
0.252,0.174,0.120,77.698,-161.133,89.355
0.247,0.126,0.211,80.566,-175.049,80.322
0.209,0.038,0.352,78.857,-190.369,69.031
0.173,-0.061,0.521,72.510,-200.989,62.927
0.164,-0.123,0.714,62.927,-205.200,66.040
0.177,-0.098,0.875,54.626,-202.637,76.355
0.206,-0.005,0.970,52.124,-195.679,89.905
0.266,0.107,1.011,57.007,-190.979,103.760
0.348,0.220,1.058,65.063,-191.711,114.197
0.404,0.328,1.123,72.998,-196.167,116.089
0.462,0.374,1.243,78.918,-205.566,110.535
0.463,0.369,1.381,79.956,-214.661,99.915
0.470,0.360,1.521,74.646,-210.449,87.158
0.447,0.357,1.650,65.125,-203.308,75.684
0.458,0.423,1.777,56.519,-189.697,63.416
0.446,0.461,1.777,51.270,-182.678,55.725
0.428,0.496,1.825,51.392,-183.044,50.049
0.431,0.484,1.874,54.932,-186.157,46.753
0.460,0.458,1.971,57.983,-186.401,43.518
0.482,0.432,2.083,57.190,-182.617,41.077
0.494,0.436,2.199,54.321,-173.767,37.720
0.460,0.437,2.286,52.368,-165.527,33.752
0.424,0.441,2.363,51.636,-155.090,31.128
0.386,0.470,2.467,48.523,-143.127,30.823
0.365,0.502,2.553,44.189,-127.441,32.471
0.365,0.535,2.602,38.940,-107.849,34.790
0.368,0.581,2.609,32.715,-84.717,35.522
0.390,0.610,2.580,25.024,-59.204,33.630
0.417,0.632,2.544,15.747,-33.447,28.687
0.433,0.644,2.500,5.981,-9.033,21.729
0.430,0.657,2.456,-3.235,13.062,13.733
0.414,0.672,2.409,-11.292,33.203,7.263
0.405,0.705,2.364,-17.395,51.392,2.625
0.397,0.735,2.302,-19.592,68.176,-0.854
0.400,0.731,2.196,-18.372,83.557,-3.784
0.403,0.709,2.071,-17.578,98.450,-8.606
0.402,0.668,1.948,-19.409,112.000,-14.954
0.387,0.630,1.843,-23.682,123.474,-22.339
0.366,0.595,1.758,-28.442,132.751,-29.968
0.359,0.572,1.693,-32.532,140.320,-36.316
0.343,0.538,1.631,-34.668,145.874,-42.419
0.336,0.490,1.587,-35.217,149.475,-47.913
0.332,0.429,1.547,-34.912,152.161,-52.429

0.044,0.550,2.205,42.725,-255.249,147.766
0.121,0.624,2.053,35.583,-224.365,147.217
0.196,0.675,1.873,16.541,-182.251,134.949
0.288,0.825,1.774,-7.812,-154.114,123.169
0.438,1.022,1.785,-22.034,-153.259,120.789
0.535,1.204,1.858,-16.541,-169.922,120.300
0.592,1.353,1.913,1.343,-184.998,115.723
0.618,1.460,1.888,20.813,-187.195,104.919
0.648,1.510,1.796,34.912,-173.889,85.449
0.665,1.484,1.639,41.809,-153.442,57.007
0.651,1.376,1.500,42.419,-137.390,21.057
0.557,1.193,1.395,39.795,-128.052,-16.602
0.417,0.969,1.332,36.865,-125.671,-50.781
0.262,0.702,1.261,31.860,-123.596,-77.942
0.121,0.443,1.200,21.423,-117.432,-98.206
-0.029,0.247,1.180,3.113,-109.863,-111.206
-0.170,0.099,1.240,-18.616,-99.670,-116.516
-0.330,0.008,1.317,-38.635,-86.487,-115.356
-0.518,-0.032,1.378,-50.720,-70.374,-108.337
-0.657,-0.082,1.487,-51.941,-58.716,-96.680
-0.778,-0.127,1.676,-48.340,-62.378,-80.261
-0.863,-0.179,1.939,-42.480,-75.134,-61.646
-0.903,-0.221,2.220,-33.325,-81.177,-41.138
-0.971,-0.223,2.432,-21.545,-78.308,-21.118
-1.044,-0.227,2.605,-10.254,-65.491,-4.761
-1.118,-0.228,2.749,-6.287,-43.884,8.484
-1.128,-0.186,2.863,-12.756,-11.169,21.057
-1.062,-0.072,2.908,-24.170,32.104,34.973
-0.921,0.072,2.838,-30.640,76.355,49.255
-0.710,0.202,2.708,-26.794,111.145,62.927
-0.517,0.334,2.571,-14.954,128.479,75.500
-0.387,0.444,2.482,-0.244,133.423,84.351
-0.314,0.517,2.419,12.878,137.146,86.853
-0.287,0.570,2.357,18.250,145.447,84.534
-0.269,0.633,2.287,14.526,162.048,80.627
-0.219,0.729,2.217,6.775,184.509,77.393
-0.138,0.836,2.108,0.244,207.031,75.134
-0.048,0.959,2.020,-4.028,225.647,69.763
0.025,1.089,1.950,-6.470,237.732,59.753
0.102,1.176,1.916,-5.737,245.483,45.532
0.159,1.194,1.866,-2.869,251.770,28.442
0.184,1.168,1.793,-2.930,262.024,9.216
0.214,1.130,1.741,-6.897,275.818,-9.705
0.211,1.064,1.666,-12.817,287.781,-27.588
0.167,1.001,1.564,-16.785,298.401,-46.570
0.149,0.912,1.472,-19.531,304.871,-65.063
0.119,0.818,1.384,-21.973,305.359,-82.947
0.110,0.697,1.309,-23.987,301.208,-98.572
0.104,0.543,1.213,-23.315,293.823,-112.183
0.069,0.395,1.084,-22.156,283.875,-124.695
-0.005,0.308,0.975,-21.851,269.470,-135.132
-0.093,0.209,0.873,-21.179,253.418,-140.991
-0.156,0.110,0.762,-18.982,241.455,-143.616
-0.213,0.037,0.702,-17.578,230.957,-143.555
-0.262,-0.035,0.613,-15.625,226.746,-140.076
-0.294,-0.128,0.532,-13.000,225.342,-136.353
-0.328,-0.226,0.430,-13.000,224.365,-132.446
-0.343,-0.359,0.329,-16.479,226.013,-127.380
-0.363,-0.473,0.269,-25.513,229.248,-119.934
-0.404,-0.501,0.224,-38.269,232.056,-110.657
-0.447,-0.455,0.157,-48.645,230.774,-97.595
-0.455,-0.385,0.096,-52.490,223.145,-81.116
-0.459,-0.313,0.055,-50.903,210.144,-64.087
-0.436,-0.251,0.003,-45.105,196.899,-48.401
-0.398,-0.202,-0.054,-38.086,187.317,-36.316
-0.308,-0.150,-0.115,-32.471,181.152,-27.283
-0.258,-0.080,-0.173,-30.701,173.645,-21.667
-0.175,-0.005,-0.209,-32.104,167.542,-20.142
-0.164,0.036,-0.317,-34.851,160.645,-19.714
-0.016,0.082,-0.250,-35.889,154.419,-21.973
-0.116,0.095,-0.393,-33.081,131.897,-26.672
-0.166,0.024,-0.502,-21.667,124.084,-36.865
-0.174,-0.070,-0.565,-14.282,128.906,-39.551
-0.116,-0.136,-0.544,-12.817,124.756,-38.208
-0.143,-0.176,-0.688,-14.404,107.666,-34.668
-0.143,-0.196,-0.717,-14.587,91.919,-31.494
-0.087,-0.235,-0.692,-14.526,84.167,-23.315
-0.070,-0.258,-0.742,-14.771,68.359,-10.864
-0.072,-0.252,-0.790,-13.062,49.500,1.099
-0.006,-0.233,-0.815,-9.583,38.086,12.817
0.049,-0.211,-0.852,-6.958,24.475,21.851
0.083,-0.192,-0.912,-4.822,7.385,28.076
0.119,-0.175,-0.938,-3.052,-6.958,33.936
0.157,-0.149,-0.943,-3.906,-20.020,40.222
0.174,-0.111,-0.901,-7.019,-35.278,45.288
0.171,-0.071,-0.816,-11.902,-52.246,49.561
0.178,-0.020,-0.680,-17.212,-66.772,52.795
0.182,-0.009,-0.547,-19.226,-78.674,54.810
0.182,-0.014,-0.448,-16.846,-89.294,56.763
0.175,-0.043,-0.360,-13.184,-99.487,58.655
0.215,-0.100,-0.292,-9.460,-107.849,62.256
0.272,-0.095,-0.250,-6.531,-112.183,69.885
0.345,-0.056,-0.178,-3.357,-117.188,78.491
0.446,-0.034,-0.100,0.000,-126.953,87.097
0.488,-0.000,0.027,4.761,-142.273,94.299
0.484,0.056,0.169,10.803,-155.945,99.548
0.486,0.100,0.277,18.738,-166.748,103.699
0.428,0.120,0.320,28.076,-173.889,103.333
0.370,0.141,0.377,34.790,-172.729,98.694
0.325,0.144,0.392,36.011,-172.363,93.201
0.309,0.130,0.442,32.349,-174.011,88.623
0.340,0.055,0.525,27.527,-178.467,88.074
0.450,0.062,0.637,22.461,-182.007,93.811
0.545,0.154,0.807,18.677,-188.049,107.178
0.619,0.266,0.992,23.010,-195.374,120.483
0.655,0.368,1.100,36.011,-194.702,128.601
0.642,0.433,1.083,53.223,-187.805,130.005
0.603,0.430,0.954,64.758,-175.415,121.948
0.545,0.379,0.796,61.890,-161.438,106.873
0.492,0.350,0.689,45.288,-150.879,88.379
0.486,0.372,0.706,21.729,-148.682,75.623
0.533,0.441,0.831,2.441,-157.654,73.669
0.607,0.503,1.025,-2.563,-173.157,77.393
0.628,0.546,1.239,3.784,-190.369,81.360
0.636,0.557,1.349,17.883,-197.876,86.365
0.611,0.537,1.314,32.227,-193.115,92.041
0.571,0.538,1.178,41.077,-179.016,95.520
0.533,0.593,1.027,40.039,-164.673,93.079
0.519,0.676,0.948,29.114,-159.180,87.402

0.520,0.908,1.255,1.282,-181.030,63.416
0.488,0.934,1.435,-0.549,-187.866,53.955
0.449,0.883,1.593,1.343,-189.392,47.241
0.403,0.766,1.682,5.432,-185.120,40.344
0.313,0.644,1.719,4.761,-171.509,32.410
0.258,0.556,1.718,-3.540,-150.452,27.649
0.204,0.564,1.731,-18.677,-134.094,27.954
0.191,0.723,1.790,-33.630,-121.521,34.485
0.186,0.953,1.933,-38.635,-113.770,41.443
0.188,1.089,2.095,-29.663,-108.704,41.748
0.179,1.140,2.236,-14.587,-101.685,35.339
0.158,1.185,2.362,-2.502,-90.576,23.743
0.131,1.190,2.473,4.883,-75.745,8.057
0.081,1.142,2.562,8.789,-54.993,-10.193
0.030,1.061,2.618,10.132,-28.198,-26.062
-0.003,0.966,2.589,10.071,4.578,-35.950
-0.009,0.892,2.496,9.460,41.138,-40.405
0.001,0.844,2.365,7.263,74.585,-41.870
0.025,0.808,2.193,5.493,103.210,-42.114
0.062,0.782,2.031,3.845,125.549,-42.236
0.107,0.769,1.899,3.113,140.381,-42.114
0.153,0.765,1.794,4.883,147.949,-42.603
0.182,0.776,1.742,7.874,149.414,-43.640
0.222,0.801,1.726,11.780,148.926,-43.762
0.262,0.828,1.732,16.296,148.926,-43.335
0.299,0.832,1.722,20.630,151.184,-45.166
0.317,0.800,1.692,22.461,156.677,-49.805
0.318,0.751,1.636,19.897,165.161,-56.335
0.306,0.712,1.549,12.634,176.819,-63.599
0.313,0.675,1.470,5.127,190.918,-71.533
0.301,0.653,1.384,-1.221,201.538,-79.895
0.298,0.628,1.314,-5.676,206.482,-87.769
0.271,0.600,1.265,-5.615,205.811,-94.482
0.255,0.556,1.202,-1.221,203.064,-100.281
0.237,0.483,1.133,5.798,199.524,-104.919
0.207,0.415,1.075,10.376,197.693,-108.643
0.186,0.344,1.005,12.451,199.219,-110.901
0.162,0.274,0.923,12.756,203.186,-111.877
0.155,0.223,0.814,10.742,208.313,-110.657
