aX,aY,aZ,gX,gY,gZ
0.482,1.757,1.136,21.362,4.517,83.557
0.556,1.819,1.061,14.099,14.038,61.951
0.601,1.809,1.002,8.545,19.775,36.804
0.631,1.748,0.934,5.676,23.376,11.047
0.612,1.686,0.811,0.488,24.963,-12.085
0.640,1.606,0.762,-7.874,31.372,-35.339
0.642,1.488,0.729,-16.479,34.607,-59.692
0.631,1.333,0.714,-23.499,34.973,-84.839
0.582,1.156,0.722,-29.541,34.546,-108.826
0.510,0.962,0.746,-34.180,33.386,-130.310
0.451,0.762,0.774,-36.133,31.677,-148.376
0.379,0.564,0.817,-35.950,27.466,-163.757
0.297,0.326,0.880,-33.936,21.423,-177.612
0.185,0.069,0.961,-31.860,14.893,-190.063
0.035,-0.195,1.050,-31.128,10.376,-199.646
-0.142,-0.444,1.130,-30.396,9.216,-205.139
-0.327,-0.673,1.191,-30.029,10.193,-205.750
-0.501,-0.914,1.245,-29.236,11.780,-202.209

-0.759,-1.438,1.366,-22.583,17.090,-185.425
-0.848,-1.778,1.367,-20.264,23.621,-169.617
-0.930,-2.025,1.413,-15.686,32.593,-148.926
-1.014,-2.159,1.317,0.854,37.048,-119.995
-1.023,-2.254,1.193,12.390,43.274,-83.740
-1.022,-2.277,1.083,16.602,46.143,-46.265
-0.971,-2.224,0.951,20.630,47.424,-7.874
-0.876,-2.117,0.825,23.804,46.753,29.785
-0.772,-1.933,0.705,23.560,44.067,65.491
-0.658,-1.694,0.605,20.081,39.246,98.328
-0.522,-1.426,0.547,16.785,31.494,127.197
-0.406,-1.141,0.518,17.029,20.264,152.161
-0.284,-0.879,0.534,18.433,4.883,171.753
-0.191,-0.593,0.627,19.348,-14.038,187.012
-0.110,-0.270,0.738,22.156,-34.546,200.562
-0.017,0.063,0.864,28.748,-51.819,209.900
0.080,0.370,0.987,36.316,-66.589,212.036
0.157,0.635,1.112,41.626,-76.782,205.078
0.206,0.872,1.229,42.053,-79.712,191.895
0.255,1.098,1.316,38.086,-74.463,175.659
0.342,1.313,1.358,31.494,-61.462,157.471
0.430,1.488,1.360,24.109,-44.861,136.719
0.507,1.610,1.355,18.005,-28.931,113.281
0.563,1.667,1.313,15.198,-15.015,89.783
0.608,1.703,1.184,13.672,-2.502,67.749
0.686,1.784,1.074,9.094,8.850,47.607
0.732,1.813,0.961,5.737,13.184,24.841
0.761,1.753,0.877,3.845,13.916,-3.052
0.776,1.609,0.791,-0.488,21.484,-33.020
0.751,1.458,0.719,-10.254,27.771,-62.073
0.719,1.289,0.674,-21.667,35.950,-88.806
0.668,1.093,0.637,-31.372,40.405,-112.549
0.605,0.879,0.611,-37.170,41.565,-132.996
0.529,0.667,0.608,-39.978,39.001,-150.330
0.448,0.444,0.625,-40.710,32.593,-164.246
0.326,0.213,0.670,-40.833,22.888,-175.659
0.177,-0.019,0.735,-41.321,13.489,-184.143
-0.015,-0.227,0.825,-43.152,4.639,-189.697
-0.239,-0.433,0.956,-43.213,-5.005,-192.749
-0.448,-0.691,1.123,-39.612,-15.503,-192.871
-0.614,-0.994,1.288,-34.180,-22.644,-189.148
-0.715,-1.291,1.446,-29.114,-21.362,-180.847
-0.796,-1.528,1.512,-23.010,-13.000,-166.992
-0.917,-1.786,1.462,-13.245,0.183,-148.315
-0.972,-2.005,1.418,0.793,14.404,-126.038
-1.029,-2.161,1.277,23.315,22.034,-99.854
-1.021,-2.309,1.134,36.743,28.198,-68.787
-1.030,-2.359,1.036,37.537,27.893,-36.560
-1.016,-2.317,0.960,35.889,22.888,-1.953
-0.950,-2.197,0.895,35.461,15.991,36.926
-0.826,-1.984,0.845,35.339,8.545,78.308
-0.689,-1.691,0.797,36.865,0.427,117.065
-0.559,-1.350,0.748,39.063,-9.155,149.658
-0.425,-0.995,0.714,39.673,-19.409,174.805
-0.276,-0.665,0.781,36.316,-29.846,190.735
-0.160,-0.332,0.889,33.691,-42.236,199.890
-0.057,-0.022,0.996,37.231,-52.490,203.674
0.057,0.238,1.078,41.504,-58.533,201.843
0.141,0.458,1.167,40.955,-62.134,194.458
0.215,0.651,1.251,36.438,-60.242,183.289
0.251,0.856,1.305,30.823,-54.565,171.570
0.288,1.058,1.324,24.719,-45.105,159.424
0.324,1.261,1.290,19.104,-32.593,146.606
0.372,1.431,1.231,13.733,-19.897,131.409
0.426,1.553,1.173,8.301,-8.911,114.502
0.469,1.652,1.103,4.822,-0.305,96.375
0.526,1.753,1.005,2.380,6.104,77.637
0.611,1.842,0.943,-3.540,9.583,57.129
0.689,1.811,0.925,-8.972,10.559,31.799
0.748,1.746,0.900,-12.939,13.672,4.150
0.779,1.659,0.859,-16.602,18.127,-22.339
0.763,1.545,0.788,-21.545,22.949,-48.950
0.735,1.423,0.765,-27.954,28.870,-75.684
0.632,1.285,0.740,-34.180,31.677,-101.563
0.538,1.108,0.720,-37.537,34.241,-124.390
0.469,0.898,0.697,-39.490,35.889,-142.883
0.396,0.676,0.690,-40.527,33.447,-159.302
0.290,0.456,0.732,-40.466,26.611,-174.744
0.116,0.212,0.813,-38.757,15.930,-188.538
-0.068,-0.066,0.915,-35.889,5.310,-198.975
-0.284,-0.366,1.004,-34.302,-0.916,-204.163
-0.463,-0.656,1.083,-35.278,-1.404,-203.247
-0.612,-0.927,1.149,-39.185,0.732,-196.960
-0.735,-1.185,1.211,-42.175,4.150,-187.073
-0.832,-1.441,1.272,-41.504,6.836,-173.645
-0.887,-1.645,1.310,-36.926,8.301,-155.518
-0.932,-1.890,1.369,-31.738,9.399,-132.141
-0.980,-2.061,1.381,-18.982,8.484,-104.858
-0.973,-2.159,1.320,-0.793,6.470,-71.960
-0.968,-2.199,1.257,6.897,8.667,-37.415
-0.954,-2.175,1.194,10.193,11.169,-4.822
-0.913,-2.106,1.126,14.099,13.794,27.527
-0.858,-1.984,1.056,15.259,16.296,59.753
-0.780,-1.803,0.991,14.526,18.188,91.064
-0.684,-1.582,0.922,14.893,17.151,120.605
-0.576,-1.329,0.869,17.395,12.146,147.461
-0.476,-1.090,0.858,19.897,4.517,171.875
-0.389,-0.837,0.899,22.522,-6.287,193.359
-0.323,-0.531,0.935,25.269,-17.639,211.853
-0.246,-0.214,0.973,29.114,-27.100,226.013
-0.159,0.084,1.028,33.264,-36.011,232.544
-0.113,0.354,1.069,34.485,-46.936,231.506
-0.047,0.578,1.129,34.180,-50.232,223.938
0.018,0.792,1.190,31.494,-47.058,211.121
0.083,0.984,1.255,27.100,-39.734,196.228
0.156,1.170,1.291,23.071,-29.114,181.580
0.240,1.339,1.287,21.423,-16.663,167.175
0.330,1.474,1.262,22.583,-3.845,151.794
0.417,1.551,1.157,24.170,7.629,136.475
0.535,1.722,1.007,19.470,18.738,121.704
0.649,1.898,0.921,10.498,25.208,102.600
0.740,1.967,0.879,4.944,26.428,74.219
0.803,1.925,0.835,2.319,26.794,39.490
0.833,1.816,0.782,-2.686,29.053,5.127
0.834,1.702,0.743,-11.902,33.813,-26.611
0.805,1.565,0.707,-20.996,39.307,-56.763
0.758,1.379,0.657,-27.344,43.274,-85.205
0.695,1.162,0.625,-32.349,44.495,-110.779
0.619,0.944,0.619,-37.231,42.419,-132.812

-0.695,-1.264,1.319,-34.851,-9.583,-177.795
-0.818,-1.503,1.463,-33.081,-6.348,-165.771
-0.921,-1.800,1.482,-31.616,2.502,-148.499
-0.971,-2.057,1.545,-29.419,17.883,-127.136
-1.043,-2.197,1.436,-16.235,29.846,-98.633
-1.047,-2.263,1.301,-7.080,41.992,-62.195
-1.057,-2.262,1.186,-4.395,45.837,-25.146
-1.015,-2.186,1.086,0.061,42.603,13.367
-0.938,-2.052,1.017,5.859,35.828,53.833
-0.837,-1.856,0.947,10.803,29.297,93.445
-0.712,-1.580,0.874,14.221,24.170,129.883
-0.578,-1.285,0.816,17.944,19.104,161.499
-0.445,-0.997,0.796,22.888,11.353,187.256
-0.335,-0.667,0.801,27.344,-1.160,208.618
-0.214,-0.289,0.812,32.837,-13.855,224.854
-0.082,0.097,0.847,38.635,-27.832,233.276
0.049,0.428,0.943,43.335,-44.128,230.469
0.127,0.683,1.031,44.495,-61.951,218.567
0.184,0.858,1.177,44.373,-71.533,201.294
0.235,1.005,1.310,43.823,-70.923,184.448
0.293,1.153,1.399,41.138,-60.791,169.617
0.377,1.331,1.436,36.560,-44.312,156.189
0.474,1.502,1.422,33.386,-26.184,141.541
0.559,1.639,1.343,33.508,-9.583,124.084
0.645,1.769,1.196,32.898,4.883,102.966
0.736,1.872,1.068,26.550,16.907,77.881
0.789,1.891,0.978,16.724,25.879,47.546
0.815,1.860,0.900,7.202,32.776,14.771
0.807,1.783,0.807,0.183,38.147,-15.686
0.783,1.687,0.726,-6.470,44.128,-44.678
0.751,1.550,0.668,-13.794,46.997,-72.144
0.701,1.386,0.618,-21.057,48.096,-97.595
0.629,1.217,0.571,-28.381,48.340,-120.850
0.540,1.049,0.546,-35.095,45.898,-141.602
0.438,0.877,0.546,-40.588,40.100,-160.400
0.341,0.694,0.577,-45.227,31.677,-175.781
0.277,0.501,0.641,-48.828,22.644,-187.378
0.205,0.310,0.739,-50.659,12.756,-196.777
0.086,0.107,0.825,-49.194,3.113,-205.322
-0.069,-0.089,0.964,-45.227,-3.723,-212.219
-0.275,-0.297,1.051,-40.039,-11.658,-213.989
-0.455,-0.540,1.156,-33.813,-16.357,-211.609
-0.617,-0.818,1.234,-27.527,-18.372,-205.994
-0.736,-1.107,1.298,-22.400,-15.686,-197.327
-0.812,-1.388,1.340,-19.043,-8.789,-184.937
-0.876,-1.663,1.315,-17.578,0.427,-169.678
-0.940,-1.936,1.333,-21.118,13.062,-151.489
-1.007,-2.120,1.259,-17.578,21.851,-127.808
-1.017,-2.225,1.164,-11.536,26.978,-96.802
-1.037,-2.267,1.106,-14.038,29.419,-62.439
-1.027,-2.256,1.073,-14.587,29.236,-27.100
-0.992,-2.213,1.038,-8.728,26.428,9.766
-0.928,-2.113,1.001,-1.465,22.461,49.194
-0.841,-1.929,0.945,4.883,19.165,90.698
-0.733,-1.649,0.880,10.071,14.832,130.310
-0.611,-1.320,0.840,15.869,7.507,164.673
-0.494,-0.978,0.822,22.827,-3.967,192.017
-0.374,-0.635,0.852,30.334,-18.738,211.182
-0.280,-0.319,0.913,36.926,-34.668,222.168
-0.180,-0.053,1.007,40.710,-47.668,226.440
-0.141,0.161,1.088,39.429,-59.143,224.304
-0.125,0.338,1.180,35.828,-63.049,218.811
-0.079,0.537,1.256,32.349,-57.312,212.219
-0.015,0.765,1.314,30.640,-47.668,205.200
0.048,0.995,1.327,32.227,-39.001,196.960
0.140,1.194,1.316,33.691,-30.151,186.157
0.238,1.362,1.281,31.433,-21.118,171.753
0.348,1.545,1.283,26.550,-11.353,155.701
0.472,1.659,1.203,24.658,-2.075,139.832
0.608,1.854,1.091,21.545,5.981,122.803
0.732,1.976,1.035,16.113,12.329,102.844
0.834,2.006,0.977,13.733,17.029,75.928
0.891,1.996,0.902,12.268,21.606,45.105
0.912,1.972,0.819,8.057,24.536,13.733
0.908,1.899,0.768,0.671,27.344,-17.517
0.885,1.755,0.748,-7.019,29.785,-50.476
0.823,1.562,0.735,-13.916,32.043,-82.520
0.752,1.349,0.717,-20.935,35.156,-111.206
0.681,1.133,0.701,-28.259,38.757,-136.108
0.610,0.913,0.693,-34.424,40.527,-158.569
0.518,0.670,0.691,-38.574,39.063,-179.260
0.406,0.445,0.712,-42.725,34.729,-197.510
0.266,0.227,0.761,-45.837,27.649,-212.280
0.103,-0.017,0.834,-46.753,19.287,-222.778
-0.082,-0.268,0.926,-45.898,11.658,-228.333
-0.253,-0.505,1.053,-43.884,5.066,-227.722
-0.379,-0.766,1.181,-37.781,-4.272,-219.971
-0.488,-1.062,1.306,-27.283,-11.475,-209.778
-0.607,-1.404,1.432,-17.822,-15.137,-199.463
-0.750,-1.721,1.523,-12.451,-11.597,-187.988
-0.961,-2.068,1.594,-14.465,1.648,-173.279
-1.145,-2.305,1.602,-14.954,20.081,-152.771
-1.258,-2.456,1.499,-8.545,38.452,-124.207
-1.319,-2.514,1.401,-11.658,56.396,-87.952
-1.323,-2.488,1.320,-15.259,66.589,-46.265
-1.280,-2.390,1.246,-7.690,66.528,1.099
-1.218,-2.234,1.151,7.263,57.007,52.612
-1.120,-1.979,1.057,22.522,45.654,105.286
-0.989,-1.613,0.960,33.020,34.607,154.663
-0.845,-1.189,0.885,41.443,23.987,196.106
-0.674,-0.753,0.845,50.110,9.827,227.173
-0.504,-0.285,0.835,58.167,-4.883,246.887
-0.312,0.156,0.814,66.711,-18.799,252.869
-0.155,0.461,0.847,71.350,-31.067,244.080
-0.025,0.603,0.940,66.406,-40.527,225.647
0.008,0.712,1.058,53.040,-48.645,206.848
0.027,0.831,1.194,43.518,-48.340,193.848
0.056,0.988,1.241,41.809,-41.931,185.425
0.116,1.181,1.234,41.443,-33.264,179.993
0.221,1.378,1.183,42.114,-23.010,174.866
0.364,1.532,1.038,44.983,-13.550,166.931
0.527,1.732,0.900,42.969,-7.202,154.358
0.694,1.882,0.839,34.973,-4.089,136.292
0.826,1.963,0.810,27.771,-1.892,111.084
0.920,2.028,0.778,22.827,-0.916,81.116
0.981,2.026,0.740,19.165,0.061,48.889
1.002,1.944,0.721,13.306,2.136,14.709
1.001,1.819,0.713,4.211,5.249,-18.494
0.966,1.677,0.704,-5.127,9.277,-49.377

0.876,1.312,0.648,-17.517,26.978,-107.239
0.794,1.096,0.609,-23.926,32.104,-133.606
0.668,0.887,0.607,-33.020,33.936,-158.569
0.528,0.668,0.624,-41.748,33.325,-181.274
0.385,0.449,0.684,-49.438,30.823,-199.524
0.224,0.230,0.749,-55.237,25.269,-212.463
0.081,-0.002,0.839,-58.044,18.494,-220.093
-0.027,-0.232,0.937,-57.617,10.986,-222.412
-0.127,-0.452,1.059,-53.955,1.831,-219.910
-0.239,-0.706,1.197,-47.546,-8.240,-214.600
-0.347,-0.996,1.348,-39.429,-19.897,-208.435
-0.465,-1.303,1.511,-29.907,-30.823,-199.829
-0.558,-1.576,1.692,-18.494,-37.720,-187.866
-0.728,-1.896,1.811,-9.460,-36.377,-173.523
-0.879,-2.180,1.984,-4.456,-24.109,-156.921
-1.033,-2.314,1.967,8.972,-7.812,-132.568
-1.091,-2.362,1.847,17.395,18.188,-98.083
-1.100,-2.331,1.670,22.644,43.152,-60.059
-1.054,-2.223,1.459,31.372,61.279,-18.494
-0.980,-2.060,1.291,39.856,70.007,25.330
-0.879,-1.830,1.136,48.096,71.350,70.923
-0.770,-1.510,0.972,57.190,68.481,115.356
-0.672,-1.135,0.804,63.110,64.636,153.809
-0.581,-0.756,0.615,62.561,61.829,182.617
-0.488,-0.373,0.476,52.490,61.523,199.524
-0.446,0.019,0.339,35.400,61.218,206.055
-0.437,0.354,0.274,17.212,58.044,205.383
-0.421,0.565,0.276,2.319,50.354,200.867
-0.371,0.671,0.295,-8.911,40.344,195.984
-0.350,0.703,0.316,-18.616,32.349,190.918
-0.337,0.707,0.358,-26.733,26.306,185.669
-0.282,0.636,0.394,-26.245,20.813,182.495
-0.226,0.664,0.298,-22.156,14.893,183.411
-0.143,0.770,0.295,-27.771,5.188,187.866
-0.028,0.777,0.365,-29.053,-8.301,186.462
0.077,0.769,0.474,-24.414,-23.804,181.641
0.181,0.754,0.591,-17.883,-39.978,180.542
0.297,0.773,0.723,-9.644,-53.894,180.908
0.491,0.901,0.868,0.061,-64.636,182.068
0.769,1.160,0.997,15.686,-75.012,179.993
1.039,1.430,1.092,38.330,-86.365,166.565
1.296,1.640,1.217,60.303,-94.910,138.000
1.496,1.727,1.333,73.730,-94.727,96.191
1.602,1.682,1.431,73.181,-82.886,44.922
1.636,1.570,1.497,58.044,-59.814,-6.775
1.618,1.468,1.510,35.706,-29.541,-53.345
1.516,1.351,1.449,17.029,-0.793,-95.093
1.408,1.180,1.353,6.958,22.766,-130.005
1.290,0.963,1.217,1.160,42.969,-159.302
1.102,0.731,1.049,-6.104,58.533,-184.753
0.886,0.513,0.919,-15.991,68.176,-205.017
0.633,0.286,0.832,-26.245,68.665,-218.933
0.415,0.062,0.863,-35.034,59.326,-226.318
0.204,-0.187,0.961,-38.208,44.067,-227.722
-0.019,-0.455,1.065,-34.668,29.846,-223.999
-0.256,-0.717,1.123,-28.442,22.827,-215.210
-0.474,-0.987,1.095,-24.475,24.475,-201.599
-0.670,-1.237,1.022,-27.161,32.837,-183.960
-0.906,-1.386,0.960,-35.583,39.734,-161.621
-1.141,-1.534,0.895,-45.471,39.124,-133.545
-1.291,-1.641,0.974,-50.537,29.724,-98.450
-1.480,-1.657,0.993,-39.490,10.254,-55.664
-1.586,-1.591,1.042,-27.283,-3.662,-7.996
-1.643,-1.491,1.098,-17.700,-13.123,37.537
-1.614,-1.351,1.118,-9.216,-17.212,78.796
-1.513,-1.121,1.084,-2.930,-15.076,112.976
-1.320,-0.900,0.977,1.526,-8.118,137.512
-1.073,-0.639,0.844,3.052,-1.587,153.870
-0.826,-0.316,0.750,2.869,0.488,164.551
-0.566,-0.027,0.694,7.996,-5.798,169.495
-0.308,0.173,0.773,18.738,-23.560,171.875
-0.051,0.343,0.910,30.518,-47.913,178.101
0.222,0.512,1.080,45.349,-68.665,187.317
0.516,0.691,1.222,62.805,-81.543,196.960
0.827,0.911,1.342,79.407,-83.862,204.163
1.150,1.219,1.393,91.675,-77.942,203.857
1.482,1.533,1.384,97.290,-66.528,189.697
1.747,1.731,1.299,95.154,-50.659,158.203
1.958,1.817,1.225,79.590,-33.447,113.098
2.075,1.804,1.228,53.040,-17.273,60.425
2.016,1.661,1.241,26.917,-2.502,6.226
1.946,1.499,1.272,7.690,12.085,-40.527
1.760,1.283,1.106,-4.700,20.752,-78.491
1.612,1.079,1.044,-13.977,35.339,-112.854
1.345,0.870,0.883,-22.217,46.509,-143.555
1.023,0.595,0.814,-29.480,54.688,-171.875
0.652,0.267,0.742,-36.560,60.425,-193.054
0.269,-0.099,0.686,-44.250,63.538,-205.200
-0.145,-0.441,0.677,-54.871,65.796,-207.764
-0.587,-0.747,0.647,-66.040,63.843,-201.416
-0.925,-1.028,0.801,-75.562,60.669,-187.134
-1.228,-1.250,0.968,-81.299,48.584,-162.292
-1.510,-1.493,1.096,-77.454,33.142,-128.845
-1.703,-1.624,1.304,-70.313,18.127,-87.524
-1.806,-1.695,1.505,-56.885,7.263,-38.452
-1.807,-1.714,1.565,-38.513,7.019,14.038
-1.710,-1.620,1.486,-23.804,15.503,65.491
-1.531,-1.469,1.284,-13.000,27.588,109.619
-1.264,-1.256,1.021,-6.592,38.452,142.700
-0.942,-0.993,0.786,-4.639,42.908,167.053
-0.607,-0.637,0.668,-5.249,38.513,185.913
-0.264,-0.224,0.669,1.404,22.461,201.904
0.082,0.247,0.702,18.921,-1.404,215.820
0.470,0.732,0.759,40.161,-24.353,224.609
0.813,1.208,0.824,57.861,-41.016,222.412
1.146,1.586,0.885,68.787,-49.011,207.458
1.419,1.852,0.948,72.021,-48.279,179.260
1.624,2.022,0.954,67.566,-38.269,140.320
1.753,2.092,0.934,53.589,-22.034,95.337
1.803,2.079,0.899,34.973,-6.714,47.791
1.796,1.964,0.768,19.226,4.150,2.014
1.774,1.831,0.695,0.305,11.536,-40.771
1.626,1.608,0.640,-16.846,13.000,-82.520
1.405,1.344,0.631,-27.771,13.489,-120.605
1.052,1.034,0.612,-31.433,13.062,-152.161
0.641,0.616,0.593,-28.870,5.432,-176.270
0.197,0.152,0.635,-27.954,-2.991,-190.735
-0.262,-0.286,0.772,-33.447,-13.000,-194.458
-0.676,-0.723,1.006,-43.762,-18.127,-189.270

-1.312,-1.424,1.516,-66.895,-9.460,-153.931
-1.495,-1.643,1.719,-73.730,2.075,-122.986
-1.598,-1.790,1.836,-72.449,8.545,-85.388
-1.643,-1.861,1.875,-60.181,15.320,-42.114
-1.552,-1.922,1.760,-42.786,29.114,5.493
-1.400,-1.843,1.615,-28.381,45.288,53.955
-1.167,-1.641,1.345,-11.353,55.298,99.121
-0.894,-1.354,1.069,0.610,60.181,135.437
-0.595,-0.981,0.875,7.019,57.007,160.767
-0.291,-0.519,0.795,14.954,46.265,179.443
0.025,-0.059,0.799,29.114,31.433,193.542
0.354,0.433,0.758,45.105,16.541,203.552
0.685,0.966,0.751,57.007,6.348,206.665
0.990,1.458,0.753,65.918,-1.038,198.792
1.243,1.802,0.739,74.524,-6.348,178.101
1.442,1.985,0.690,78.491,-7.751,146.973
1.569,2.103,0.635,69.336,-2.991,108.887
1.611,2.102,0.649,50.598,4.333,64.575
1.557,1.927,0.585,33.203,10.437,18.799
1.519,1.778,0.487,17.151,15.198,-19.897
1.433,1.586,0.403,1.587,16.296,-54.077
1.269,1.352,0.350,-11.230,13.000,-85.876
1.043,1.089,0.346,-19.836,9.033,-113.342
0.737,0.715,0.409,-23.437,0.122,-135.742
0.373,0.273,0.502,-26.123,-10.376,-151.428
-0.023,-0.185,0.653,-33.447,-19.348,-158.569
-0.393,-0.591,0.865,-45.654,-22.339,-156.860
-0.710,-0.912,1.121,-60.852,-19.226,-146.057
-0.961,-1.165,1.435,-71.777,-13.672,-128.357
-1.131,-1.389,1.692,-70.190,-7.690,-104.370
-1.232,-1.547,1.900,-58.838,-2.380,-75.012
-1.311,-1.637,2.044,-41.321,-2.747,-43.274
-1.323,-1.743,2.015,-19.165,2.930,-9.583
-1.223,-1.800,1.927,0.366,20.142,25.757
-1.070,-1.745,1.632,20.447,39.795,62.317
-0.890,-1.567,1.301,28.564,60.303,95.642
-0.721,-1.388,0.932,32.776,73.364,119.141
-0.518,-1.116,0.592,37.415,74.524,136.963
-0.257,-0.761,0.413,40.100,60.364,155.762
0.010,-0.294,0.381,44.373,34.790,176.697
0.257,0.240,0.434,55.176,5.066,196.472
0.476,0.764,0.504,71.960,-21.729,210.449
0.703,1.276,0.566,84.167,-39.429,215.149
0.940,1.755,0.640,86.975,-51.453,209.534
1.153,2.122,0.707,84.656,-56.946,188.049
1.315,2.357,0.794,77.087,-57.434,152.039
1.396,2.396,0.894,63.721,-54.016,108.032
1.445,2.459,0.878,44.067,-44.373,62.012
1.460,2.438,0.908,18.555,-32.227,17.944
1.397,2.299,0.874,-0.854,-21.484,-28.442
1.277,2.074,0.840,-16.113,-12.451,-73.181
1.114,1.784,0.821,-28.320,-7.019,-112.732
0.899,1.465,0.869,-38.391,-6.165,-146.545
0.613,1.093,0.979,-43.762,-9.338,-176.147
0.270,0.585,1.088,-41.992,-12.024,-200.012
-0.096,0.039,1.172,-38.940,-10.437,-215.027
-0.425,-0.504,1.282,-42.053,-2.380,-220.337
-0.718,-1.006,1.371,-53.345,7.751,-216.919
-0.971,-1.433,1.479,-66.406,18.372,-205.200
-1.189,-1.788,1.533,-73.364,30.640,-183.350
-1.321,-2.056,1.591,-72.266,42.908,-151.733
-1.416,-2.230,1.561,-63.416,49.683,-111.938
-1.425,-2.360,1.625,-49.866,49.438,-66.528
-1.416,-2.421,1.546,-21.301,42.419,-17.761
-1.316,-2.300,1.397,4.395,39.612,37.720
-1.206,-2.058,1.222,19.775,39.917,93.140
-1.031,-1.693,0.997,34.241,38.391,141.541
-0.793,-1.179,0.772,45.715,34.363,181.213
-0.543,-0.595,0.617,52.917,22.217,207.458
-0.290,-0.066,0.562,58.899,2.869,218.567
-0.022,0.412,0.592,64.758,-17.334,219.971
0.240,0.882,0.678,67.505,-33.508,217.224
0.484,1.334,0.755,70.007,-45.044,211.853
0.735,1.750,0.845,74.219,-53.833,203.186
0.974,2.124,0.930,80.994,-60.669,190.002
1.193,2.476,1.049,87.097,-62.012,169.250
1.304,2.685,0.974,90.515,-57.007,137.634
1.447,2.893,0.932,78.613,-46.753,96.436
1.485,2.855,0.944,60.181,-37.048,41.565
1.414,2.654,0.973,36.255,-23.804,-18.921
1.284,2.416,0.966,12.756,-8.850,-73.425
1.117,2.128,0.911,-4.883,5.615,-120.422
0.913,1.774,0.816,-16.479,17.395,-159.973
0.674,1.377,0.730,-25.208,23.621,-194.092
0.398,0.984,0.710,-34.241,24.292,-222.107
0.057,0.489,0.793,-39.978,19.043,-243.286
-0.302,-0.115,0.968,-43.823,11.108,-257.935
-0.604,-0.741,1.261,-53.345,11.108,-264.771
-0.938,-1.307,1.486,-67.932,15.686,-260.376
-1.218,-1.839,1.705,-76.111,23.682,-246.948
-1.489,-2.277,1.788,-74.158,36.194,-221.313
-1.649,-2.571,1.746,-65.857,53.955,-181.396
-1.729,-2.751,1.595,-55.847,66.040,-131.653
-1.682,-2.871,1.598,-44.250,67.505,-77.637
-1.622,-2.863,1.445,-15.930,59.387,-19.836
-1.446,-2.720,1.262,4.822,56.458,44.006
-1.268,-2.431,1.053,15.442,55.664,104.553
-1.063,-2.000,0.819,27.283,52.185,160.400
-0.827,-1.434,0.575,37.964,43.274,209.656
-0.575,-0.744,0.494,44.189,22.400,246.826
-0.327,-0.010,0.549,52.185,-8.667,271.973
-0.033,0.676,0.695,68.054,-41.870,285.583
0.268,1.339,0.854,84.045,-67.749,285.706
0.567,1.912,0.966,94.177,-79.285,270.935
0.842,2.339,1.080,98.755,-80.078,241.333
1.072,2.659,1.282,98.816,-75.684,199.951
1.160,2.691,1.339,95.337,-65.247,152.161
1.356,2.945,1.308,76.599,-45.410,106.506
1.422,3.022,1.332,51.331,-26.917,59.143
1.411,2.884,1.314,34.485,-10.254,3.174
1.328,2.618,1.214,22.034,7.202,-50.598
1.232,2.314,1.080,8.118,25.269,-98.022
1.095,1.952,0.929,-5.615,39.490,-139.648
0.937,1.565,0.818,-18.188,46.753,-177.429
0.711,1.144,0.754,-28.015,47.913,-210.937
0.412,0.648,0.708,-34.302,47.302,-238.586
0.051,0.085,0.693,-42.725,47.852,-259.033
-0.306,-0.471,0.756,-58.533,49.011,-271.484
-0.599,-0.972,0.875,-81.055,51.819,-273.315

-1.122,-1.888,1.381,-114.136,44.373,-253.052
-1.439,-2.258,1.489,-109.131,42.358,-230.408
-1.705,-2.607,1.489,-88.928,48.828,-193.420
-1.913,-2.825,1.445,-71.411,53.467,-142.700
-1.945,-2.963,1.537,-55.298,54.932,-78.857
-1.959,-2.919,1.436,-19.043,45.654,-8.423
-1.787,-2.734,1.233,13.489,38.513,67.871
-1.572,-2.332,0.989,30.334,32.593,136.658
-1.290,-1.774,0.754,40.039,23.499,196.289
-0.955,-1.091,0.551,47.424,9.033,242.432
-0.583,-0.430,0.466,53.406,-12.085,270.020
-0.283,0.201,0.512,60.974,-41.687,281.250
-0.040,0.789,0.651,71.716,-71.350,283.691
0.168,1.297,0.796,84.229,-92.590,278.198
0.342,1.679,0.911,92.896,-105.591,263.733
0.513,1.950,1.075,96.191,-108.887,241.821
0.676,2.167,1.325,98.083,-103.149,213.379
0.755,2.148,1.266,101.379,-91.187,179.443
0.921,2.364,1.207,85.327,-74.280,144.958
0.998,2.411,1.228,60.852,-62.622,105.530
1.045,2.357,1.316,41.626,-52.979,57.617
1.015,2.232,1.349,29.419,-42.603,11.292
0.974,2.083,1.323,21.118,-28.564,-29.907
0.910,1.891,1.276,13.855,-14.954,-67.566
0.777,1.625,1.193,9.888,-7.141,-101.685
0.687,1.328,1.140,6.348,5.615,-132.385
0.527,1.061,1.085,-1.831,14.648,-159.851
0.376,0.762,1.031,-10.132,23.926,-185.059
0.223,0.397,0.973,-20.752,34.485,-207.581
0.093,0.070,0.909,-38.879,48.096,-226.501
-0.061,-0.168,0.875,-62.073,61.890,-239.380
-0.177,-0.435,0.900,-77.942,69.458,-246.948
-0.336,-0.710,0.945,-81.482,58.411,-251.099
-0.531,-1.046,0.959,-75.989,41.077,-248.962
-0.695,-1.442,1.026,-65.552,27.710,-236.206
-0.837,-1.852,1.213,-58.167,20.081,-214.966
-1.031,-2.225,1.328,-54.199,16.968,-184.814
