aX,aY,aZ,gX,gY,gZ
-0.611,-0.879,0.145,-71.655,-417.419,-246.704
-0.564,-0.991,0.259,-41.382,-437.622,-219.604
-0.513,-1.133,0.372,-5.432,-446.594,-189.331
-0.483,-1.287,0.466,35.095,-446.655,-158.386
-0.500,-1.440,0.552,82.397,-442.993,-125.000
-0.567,-1.645,0.698,133.179,-437.317,-83.984
-0.590,-1.664,0.809,176.758,-436.646,-42.114
-0.633,-1.664,0.989,207.336,-440.430,-1.709
-0.711,-1.663,1.189,221.802,-439.270,49.133
-0.822,-1.645,1.389,224.060,-435.852,104.187
-0.989,-1.586,1.526,221.680,-429.871,155.884
-1.168,-1.486,1.603,219.849,-418.030,201.538
-1.348,-1.339,1.638,219.299,-398.437,239.014
-1.471,-1.231,1.684,219.543,-372.559,269.226
-1.526,-1.222,1.758,217.285,-345.703,295.166
-1.555,-1.260,1.828,207.153,-323.486,316.101
-1.518,-1.278,1.872,188.965,-300.781,335.144
-1.441,-1.345,1.923,171.692,-271.729,356.995
-1.405,-1.473,1.997,161.987,-242.310,381.287
-1.394,-1.604,1.999,154.236,-213.867,407.532
-1.432,-1.672,2.071,144.470,-185.242,435.425
-1.542,-1.785,2.211,139.526,-155.457,460.571
-1.611,-1.783,2.306,128.662,-120.728,469.971
-1.591,-1.683,2.384,108.765,-81.848,455.811
-1.450,-1.588,2.435,77.820,-41.260,434.021
-1.263,-1.487,2.435,27.100,-3.296,422.729
-1.083,-1.459,2.395,-32.166,34.790,426.941
-0.972,-1.474,2.328,-89.172,80.750,442.261
-0.972,-1.490,2.225,-133.240,134.827,463.074
-1.069,-1.446,2.106,-164.429,193.787,483.337
-1.207,-1.382,2.041,-190.979,241.882,492.249
-1.374,-1.372,1.936,-219.299,267.395,474.792
-1.354,-1.066,1.759,-258.423,270.630,427.612
-1.219,-0.811,1.536,-296.753,262.634,371.948
-1.064,-0.657,1.420,-323.608,261.108,326.477
-0.954,-0.535,1.347,-336.548,255.676,286.926
-0.865,-0.449,1.286,-342.163,245.911,246.582
-0.830,-0.362,1.221,-354.065,233.459,206.726
-0.809,-0.272,1.097,-380.371,213.257,167.969
-0.777,-0.162,0.916,-423.645,180.908,131.653
-0.703,-0.018,0.750,-481.262,138.306,100.708
-0.639,0.086,0.590,-538.452,86.731,72.205
-0.613,0.129,0.459,-583.984,35.583,41.443
-0.606,0.124,0.375,-610.291,-5.249,9.583
-0.596,0.084,0.329,-611.389,-36.072,-24.536
-0.583,0.025,0.258,-589.294,-62.317,-65.735
-0.601,0.015,0.128,-548.218,-87.891,-112.854
-0.583,-0.011,-0.022,-493.896,-111.328,-162.048
-0.578,-0.047,-0.149,-434.204,-128.357,-206.299
-0.515,-0.078,-0.245,-374.939,-144.104,-244.080
-0.471,-0.174,-0.302,-314.514,-156.250,-272.034
-0.469,-0.247,-0.377,-257.690,-170.227,-289.551
-0.432,-0.324,-0.347,-208.008,-189.941,-301.025
-0.481,-0.354,-0.336,-169.922,-219.238,-309.631
-0.485,-0.374,-0.365,-142.822,-262.878,-316.345
-0.632,-0.429,-0.378,-125.671,-310.608,-317.139
-0.632,-0.459,-0.277,-125.061,-338.806,-310.730
-0.633,-0.548,-0.089,-131.531,-369.995,-298.279
-0.658,-0.679,0.021,-132.629,-401.428,-285.706
-0.609,-0.711,0.100,-128.418,-416.016,-276.794
-0.570,-0.826,0.219,-110.107,-412.354,-267.456
-0.562,-0.962,0.308,-76.721,-396.423,-258.057

-0.945,-0.900,1.004,93.384,-378.418,34.668
-1.127,-0.863,1.086,117.126,-379.089,75.867
-1.317,-0.827,1.186,136.963,-384.949,114.197
-1.482,-0.852,1.317,156.677,-391.174,149.414
-1.570,-0.912,1.502,176.453,-393.555,183.533
-1.688,-1.004,1.687,192.200,-393.494,216.492
-1.812,-1.132,1.861,202.454,-390.320,245.972
-1.910,-1.201,2.005,205.505,-381.897,273.071
-2.010,-1.240,2.084,199.524,-366.333,300.354
-2.030,-1.253,2.101,185.852,-341.064,324.829
-2.010,-1.281,2.067,167.053,-310.181,348.267
-1.996,-1.294,2.086,148.560,-277.954,372.009
-1.951,-1.348,2.131,138.428,-244.080,396.057
-1.834,-1.453,2.242,130.249,-204.773,418.335
-1.674,-1.524,2.325,113.037,-165.222,436.523
-1.552,-1.537,2.340,79.651,-124.207,451.050
-1.479,-1.528,2.241,31.006,-76.721,466.553
-1.447,-1.523,2.132,-25.635,-21.545,486.511
-1.510,-1.540,2.005,-78.491,36.194,507.812
-1.578,-1.551,1.863,-117.676,94.238,522.278
-1.649,-1.560,1.751,-140.442,141.846,525.146
-1.646,-1.545,1.707,-152.649,182.495,516.602
-1.644,-1.396,1.666,-158.569,211.731,497.559
-1.651,-1.168,1.564,-157.227,231.995,467.529
-1.523,-0.967,1.557,-157.410,267.517,434.082
-1.366,-0.824,1.470,-174.500,297.424,400.146
-1.257,-0.795,1.425,-205.383,310.669,371.643
-1.209,-0.726,1.373,-243.591,302.063,344.360
-1.152,-0.583,1.258,-274.902,274.902,307.434
-1.090,-0.375,1.119,-294.800,244.385,260.437
-0.999,-0.212,1.031,-306.763,216.614,212.341
-0.939,-0.042,0.964,-323.547,186.707,168.030
-0.872,0.081,0.904,-353.149,158.447,126.831
-0.834,0.142,0.832,-393.372,134.583,87.158
-0.807,0.164,0.756,-434.692,110.474,47.913
-0.759,0.155,0.720,-469.238,87.708,11.780
-0.739,0.169,0.660,-494.568,64.575,-22.156
-0.703,0.214,0.498,-510.986,42.664,-59.265
-0.676,0.223,0.332,-519.775,26.733,-94.604
-0.652,0.223,0.171,-519.348,8.118,-126.404
-0.661,0.177,0.047,-505.676,-15.137,-155.884
-0.637,0.083,-0.029,-483.582,-38.940,-182.922
-0.585,-0.002,-0.108,-456.116,-65.002,-208.313
-0.576,-0.043,-0.222,-423.950,-93.445,-233.215
-0.530,-0.081,-0.319,-387.756,-119.873,-258.057
-0.489,-0.156,-0.360,-348.511,-150.757,-275.757
-0.529,-0.249,-0.391,-309.082,-188.293,-285.339
-0.545,-0.329,-0.341,-275.696,-217.529,-289.612
-0.551,-0.432,-0.347,-247.742,-245.483,-291.809
-0.526,-0.537,-0.258,-223.083,-268.372,-293.335
-0.556,-0.650,-0.236,-195.618,-298.035,-290.039
-0.502,-0.691,-0.185,-166.016,-318.665,-287.048
-0.448,-0.798,-0.121,-130.981,-329.895,-279.053
-0.393,-0.899,-0.050,-94.116,-332.947,-264.282
-0.358,-1.014,0.043,-57.434,-335.327,-245.483
-0.277,-1.093,0.094,-28.381,-339.844,-222.839
-0.202,-1.109,0.156,-7.324,-349.670,-194.275
-0.141,-1.154,0.271,11.475,-359.436,-153.809
-0.183,-1.161,0.396,29.114,-367.737,-104.736
-0.253,-1.140,0.499,49.866,-374.268,-54.871
-0.356,-1.130,0.624,75.806,-375.122,-6.592
-0.511,-1.099,0.741,103.821,-371.521,39.856
-0.694,-1.024,0.840,130.859,-367.371,82.092
-0.913,-0.937,0.911,154.175,-365.845,118.042
-1.125,-0.877,1.001,174.561,-366.699,150.269
-1.289,-0.921,1.140,191.833,-368.103,180.054
-1.427,-0.990,1.292,203.613,-369.812,206.848
-1.532,-1.070,1.470,211.487,-370.178,230.713
-1.660,-1.110,1.601,214.600,-366.882,250.061
-1.749,-1.137,1.713,210.632,-361.877,266.052
-1.811,-1.165,1.825,202.026,-354.004,282.410
-1.875,-1.217,1.921,193.054,-340.271,300.476
-1.922,-1.281,2.057,186.157,-322.449,320.129
-1.937,-1.383,2.234,185.303,-301.208,339.600
-1.907,-1.461,2.449,184.082,-275.085,354.736
-1.835,-1.530,2.601,176.453,-241.333,368.164
-1.718,-1.592,2.749,157.776,-199.524,385.376
-1.626,-1.641,2.839,129.639,-153.259,406.860
-1.536,-1.670,2.892,91.919,-101.379,430.115
-1.444,-1.718,2.901,44.434,-43.091,455.444
-1.543,-1.749,2.829,-14.099,14.221,478.760
-1.734,-1.679,2.631,-78.186,70.862,492.981
-1.805,-1.538,2.394,-133.118,129.395,490.479
-1.832,-1.358,2.106,-175.354,182.922,473.938
-1.769,-1.161,1.934,-199.463,224.792,450.073
-1.635,-0.913,1.885,-206.543,253.479,422.424
-1.476,-0.825,1.825,-196.167,278.564,393.433
-1.339,-0.753,1.850,-183.350,307.617,367.065
-1.232,-0.677,1.807,-184.326,328.613,347.900
-1.203,-0.634,1.759,-197.021,342.041,332.153
-1.209,-0.575,1.639,-223.755,350.952,316.650
-1.310,-0.543,1.519,-261.108,352.173,294.922
-1.459,-0.427,1.241,-308.838,338.501,260.620
-1.396,-0.208,0.859,-364.624,308.594,214.233
-1.225,0.003,0.572,-428.528,268.005,161.926
-1.146,0.037,0.298,-492.920,218.079,114.075
-1.028,0.035,0.186,-553.955,163.086,67.566
-0.919,-0.074,0.145,-598.755,106.812,19.531
-0.817,-0.227,0.166,-619.080,62.073,-25.574
-0.729,-0.339,0.112,-619.324,31.006,-65.857
-0.639,-0.418,-0.013,-600.220,12.207,-99.792
-0.564,-0.525,-0.163,-568.909,-3.418,-125.916
-0.504,-0.499,-0.361,-533.203,-29.663,-148.804
-0.427,-0.537,-0.499,-490.051,-68.176,-169.434
-0.367,-0.575,-0.553,-441.589,-110.413,-182.007
-0.295,-0.530,-0.573,-390.869,-158.936,-188.660
-0.250,-0.498,-0.439,-341.125,-203.796,-189.758
-0.295,-0.461,-0.362,-294.434,-244.507,-190.674
-0.299,-0.375,-0.316,-251.160,-276.550,-196.594
-0.256,-0.337,-0.239,-211.548,-289.795,-201.599
-0.310,-0.316,-0.202,-175.171,-304.810,-203.491
-0.344,-0.299,-0.066,-140.198,-323.120,-207.764
-0.426,-0.310,-0.003,-104.553,-351.257,-213.379
-0.534,-0.301,0.030,-68.115,-383.972,-221.436
-0.548,-0.304,0.096,-32.471,-404.602,-228.821
-0.540,-0.375,0.212,1.526,-412.598,-232.178
-0.549,-0.452,0.282,36.865,-416.565,-232.971
-0.547,-0.571,0.389,70.618,-414.246,-229.675
-0.531,-0.688,0.487,97.412,-410.767,-220.764

-0.465,-1.168,1.037,118.774,-388.611,-63.171
-0.539,-1.169,1.125,122.314,-379.211,-18.188
-0.672,-1.135,1.177,127.014,-367.676,26.489
-0.833,-1.077,1.219,128.662,-356.262,70.190
-1.006,-0.991,1.257,125.793,-349.121,110.962
-1.155,-0.922,1.292,120.789,-345.276,147.888
-1.242,-0.923,1.357,115.845,-339.417,181.213
-1.306,-0.957,1.411,111.450,-330.872,211.975
-1.356,-1.004,1.459,109.375,-318.726,241.333
-1.418,-1.048,1.487,109.131,-300.964,269.104
-1.432,-1.106,1.532,106.140,-276.001,294.739
-1.476,-1.118,1.536,98.999,-252.625,317.261
-1.508,-1.150,1.523,91.003,-229.980,336.365
-1.503,-1.162,1.531,85.205,-209.412,353.516
-1.465,-1.143,1.553,85.327,-192.383,368.469
-1.410,-1.129,1.587,85.876,-172.668,380.066
-1.350,-1.129,1.600,80.566,-149.170,389.160
-1.293,-1.147,1.633,66.406,-122.986,397.095
-1.265,-1.161,1.693,46.326,-93.384,407.410
-1.278,-1.222,1.751,22.949,-62.561,421.387
-1.342,-1.328,1.836,-4.517,-34.668,430.908
-1.386,-1.322,1.864,-35.828,-15.564,425.842
-1.370,-1.275,1.874,-60.364,0.793,411.804
-1.285,-1.244,1.839,-75.684,30.029,398.926
-1.205,-1.214,1.814,-86.609,70.740,391.052
-1.116,-1.213,1.797,-100.098,111.816,389.526
-1.089,-1.209,1.784,-116.760,150.085,393.005
-1.134,-1.250,1.734,-133.423,187.317,395.081
-1.145,-1.151,1.735,-148.926,217.712,391.785
-1.121,-1.068,1.660,-165.649,236.755,380.310
-1.114,-1.021,1.640,-180.542,250.854,364.624
-1.052,-0.910,1.673,-194.275,256.714,342.834
-0.976,-0.782,1.672,-206.299,248.657,313.843
-0.898,-0.690,1.695,-218.933,241.577,282.227
-0.837,-0.593,1.694,-235.291,235.779,251.282
-0.792,-0.499,1.678,-257.568,222.961,221.497
-0.768,-0.424,1.623,-289.124,208.252,192.871
-0.740,-0.336,1.570,-330.566,191.833,167.358
-0.707,-0.320,1.528,-383.667,173.279,147.156
-0.735,-0.321,1.404,-437.317,154.236,127.319
-0.765,-0.265,1.253,-484.619,135.803,103.821
-0.737,-0.178,1.105,-522.400,112.366,72.937
-0.688,-0.148,0.994,-549.255,91.736,38.574
-0.685,-0.140,0.895,-562.744,74.951,6.165
-0.701,-0.170,0.742,-562.683,58.716,-27.527
-0.688,-0.180,0.502,-551.941,39.551,-65.979
-0.689,-0.187,0.268,-529.236,18.188,-102.661
-0.673,-0.217,0.028,-496.338,-8.545,-136.536
-0.658,-0.285,-0.131,-454.468,-40.222,-168.701
-0.681,-0.323,-0.263,-407.532,-78.674,-199.341
-0.677,-0.348,-0.323,-356.506,-123.474,-226.868
-0.686,-0.334,-0.326,-309.387,-170.776,-252.441
-0.714,-0.298,-0.296,-274.231,-216.125,-279.724
-0.668,-0.287,-0.132,-248.718,-246.033,-306.824
-0.709,-0.385,-0.178,-221.924,-285.461,-329.590
-0.711,-0.471,-0.161,-195.068,-310.669,-349.976
-0.638,-0.597,-0.149,-177.307,-310.730,-358.826
-0.574,-0.684,-0.060,-166.626,-320.374,-352.966
-0.490,-0.740,-0.071,-161.682,-337.219,-337.341
-0.453,-0.741,-0.041,-157.471,-368.469,-311.218
-0.441,-0.777,0.037,-150.146,-403.809,-279.297
-0.347,-0.758,0.104,-138.306,-429.565,-247.375
-0.288,-0.815,0.241,-118.164,-447.144,-215.332
-0.276,-0.919,0.370,-84.473,-455.261,-183.716
-0.273,-1.002,0.440,-37.720,-448.975,-157.654
-0.317,-1.054,0.481,16.418,-429.871,-139.465
-0.393,-1.107,0.557,67.322,-403.442,-121.582
-0.468,-1.130,0.648,104.797,-383.362,-96.436
-0.516,-1.148,0.785,128.113,-377.441,-63.965
-0.690,-1.124,0.876,138.672,-379.150,-26.123
-0.775,-1.077,0.972,141.418,-377.869,9.216
-0.892,-1.038,1.054,138.916,-373.291,40.649
-1.033,-0.990,1.126,137.817,-372.437,69.702
-1.140,-0.936,1.213,142.578,-370.178,95.032
-1.235,-0.907,1.266,148.499,-366.577,116.760
-1.259,-0.907,1.340,150.391,-363.647,137.329
-1.238,-0.953,1.422,146.545,-358.398,160.889
-1.242,-0.992,1.451,135.925,-348.694,188.232
-1.256,-1.002,1.468,121.155,-332.153,217.957
-1.308,-1.030,1.454,107.117,-309.998,249.023
-1.379,-1.055,1.457,96.436,-287.781,280.212
-1.471,-1.098,1.475,90.820,-267.151,310.608
-1.581,-1.137,1.519,89.539,-250.366,336.914
-1.631,-1.135,1.524,91.003,-239.014,351.990
-1.691,-1.118,1.561,93.079,-229.797,357.178
-1.736,-1.113,1.636,97.900,-216.003,359.985
-1.757,-1.135,1.741,105.286,-198.853,361.938
-1.706,-1.177,1.889,109.680,-178.955,362.854
-1.598,-1.215,2.075,107.727,-154.846,364.380
-1.463,-1.273,2.223,97.412,-123.840,367.981
-1.276,-1.324,2.285,72.632,-85.327,373.413
-1.135,-1.391,2.316,33.569,-40.894,384.094
-1.084,-1.504,2.292,-13.916,7.629,398.621
-1.109,-1.557,2.130,-70.862,53.650,408.203
-1.152,-1.510,1.930,-124.756,87.769,406.311
-1.196,-1.416,1.613,-163.269,116.455,401.550
-1.228,-1.322,1.399,-180.847,154.419,400.024
-1.280,-1.234,1.226,-174.133,191.101,396.545
-1.200,-1.156,1.129,-149.719,226.685,389.771
-1.069,-1.119,1.113,-119.690,259.277,383.972
-0.896,-1.106,1.169,-98.938,280.029,383.301
-0.818,-1.070,1.192,-91.248,285.461,387.451
-0.743,-1.046,1.222,-96.069,281.555,390.259
-0.750,-0.955,1.212,-112.915,266.113,381.104
-0.758,-0.827,1.187,-138.000,246.643,353.271
-0.709,-0.725,1.088,-170.166,231.689,311.218
-0.601,-0.630,0.973,-205.261,219.360,266.174
-0.505,-0.567,0.867,-231.995,199.951,226.135
-0.458,-0.538,0.732,-249.207,178.040,194.885
-0.347,-0.508,0.693,-262.390,165.710,171.692
-0.324,-0.458,0.610,-269.836,150.574,152.710
-0.303,-0.351,0.647,-274.719,135.315,136.169
-0.285,-0.223,0.633,-287.903,119.202,117.615
-0.307,-0.092,0.590,-313.110,103.821,97.595
-0.354,-0.017,0.526,-346.008,81.848,75.134
-0.369,0.025,0.434,-381.409,50.293,47.913
-0.368,0.073,0.342,-413.330,17.334,20.691
-0.401,0.131,0.260,-435.608,-13.733,-5.859
-0.407,0.154,0.175,-447.754,-42.786,-34.729

-0.469,-0.982,1.190,103.882,-313.293,-53.467
-0.525,-0.991,1.210,87.769,-307.434,-14.160
-0.585,-0.994,1.216,78.369,-299.072,22.522
-0.640,-0.994,1.197,76.782,-288.818,57.739
-0.710,-0.996,1.164,79.529,-276.184,92.896
-0.785,-1.010,1.147,86.182,-260.803,128.784
-0.893,-1.005,1.126,95.764,-245.422,164.246
-0.956,-1.025,1.150,109.375,-229.187,197.937
-1.033,-1.070,1.181,122.559,-213.135,230.042
-1.115,-1.117,1.233,128.174,-200.684,257.141
-1.167,-1.096,1.258,124.268,-191.162,276.978
-1.202,-1.063,1.257,114.197,-179.687,289.185
-1.206,-1.042,1.245,98.938,-164.795,296.753
-1.182,-1.028,1.207,78.918,-149.414,300.354
-1.127,-1.044,1.208,57.190,-135.193,304.016
-1.078,-1.114,1.221,39.490,-124.207,313.538
-1.005,-1.213,1.257,30.396,-114.075,330.444
-0.917,-1.338,1.345,33.325,-101.257,354.187
-0.889,-1.484,1.477,46.265,-82.764,382.812
-0.984,-1.598,1.589,61.584,-57.617,410.889
-1.153,-1.490,1.590,74.280,-33.203,421.326
-1.289,-1.358,1.542,83.801,-9.644,412.170
-1.345,-1.183,1.438,82.520,14.343,393.372
-1.298,-1.072,1.344,70.129,39.856,374.390
-1.215,-1.017,1.261,48.340,55.664,359.497
-1.086,-1.044,1.216,20.020,62.561,349.121
-0.911,-1.134,1.224,-6.958,69.702,342.102
-0.737,-1.249,1.273,-25.452,79.590,338.196
-0.610,-1.344,1.303,-27.710,92.896,339.294
-0.527,-1.389,1.342,-19.775,114.807,345.215
-0.553,-1.403,1.371,-10.132,137.329,351.135
-0.661,-1.337,1.365,-4.150,148.499,348.389
-0.733,-1.188,1.370,-7.446,151.855,332.275
-0.691,-1.015,1.360,-23.804,150.696,303.955
-0.588,-0.886,1.318,-50.842,139.404,270.142
-0.456,-0.874,1.325,-82.031,125.732,242.310
-0.312,-0.862,1.429,-110.657,112.000,223.694
-0.220,-0.843,1.554,-131.653,96.130,210.571
-0.148,-0.858,1.687,-146.240,94.727,199.219
-0.113,-0.838,1.801,-159.973,115.662,191.589
-0.150,-0.822,1.841,-177.917,145.203,187.927
-0.254,-0.795,1.819,-203.308,169.800,181.091
-0.351,-0.651,1.621,-233.398,176.086,165.771
-0.418,-0.518,1.427,-266.663,173.218,147.217
-0.415,-0.394,1.259,-304.810,163.452,130.493
-0.438,-0.266,1.126,-347.046,143.066,115.417
-0.510,-0.146,0.996,-389.954,114.746,97.107
-0.560,-0.078,0.909,-431.763,84.351,72.266
-0.615,-0.054,0.828,-469.849,52.185,40.466
-0.703,-0.010,0.711,-499.268,21.118,2.930
-0.759,0.008,0.532,-517.639,-3.235,-40.466
-0.769,0.013,0.326,-523.743,-22.095,-86.609
-0.823,0.027,0.078,-518.616,-43.518,-132.019
-0.861,0.026,-0.085,-504.395,-72.571,-178.345
-0.854,-0.035,-0.199,-481.323,-106.323,-222.351
-0.844,-0.140,-0.248,-452.271,-141.052,-261.047
-0.844,-0.276,-0.287,-419.861,-174.255,-292.175
-0.829,-0.431,-0.332,-386.353,-202.942,-314.209
-0.828,-0.553,-0.391,-352.478,-231.567,-327.576
-0.857,-0.670,-0.407,-323.364,-262.634,-331.604
-0.919,-0.765,-0.350,-302.246,-299.744,-328.796
-0.928,-0.808,-0.266,-286.499,-339.355,-324.280
-0.885,-0.859,-0.165,-270.935,-376.221,-317.932
-0.808,-0.911,-0.104,-252.563,-411.560,-304.199
-0.698,-0.949,0.031,-229.919,-442.017,-279.175
-0.569,-0.987,0.220,-197.449,-468.506,-241.150
-0.485,-1.009,0.372,-151.672,-486.511,-200.378
-0.463,-1.094,0.583,-96.436,-484.192,-164.307
-0.537,-1.128,0.721,-34.729,-467.590,-138.062
-0.547,-1.189,0.837,25.757,-440.063,-120.911
-0.586,-1.186,0.886,73.364,-409.241,-106.750
-0.628,-1.154,0.924,102.783,-378.906,-89.539
-0.696,-1.110,0.968,117.126,-355.774,-67.444
-0.751,-1.068,1.018,123.291,-341.797,-42.664
-0.811,-1.038,1.054,125.610,-333.557,-16.479
-0.861,-1.062,1.121,127.258,-325.378,10.742
-0.932,-1.079,1.174,125.977,-315.613,38.330
-1.021,-1.068,1.232,121.887,-306.274,66.162
-1.136,-0.989,1.262,113.892,-299.255,93.689
-1.226,-0.913,1.271,107.849,-296.082,119.263
-1.329,-0.888,1.277,105.530,-293.518,142.395
-1.404,-0.908,1.284,102.417,-289.062,163.940
-1.456,-0.928,1.280,94.971,-283.936,183.960
-1.455,-0.930,1.288,86.914,-279.114,205.933
-1.485,-0.951,1.300,81.116,-273.987,232.605
-1.519,-0.982,1.318,80.139,-263.306,261.902
-1.588,-1.001,1.325,86.670,-249.023,290.955
-1.650,-1.045,1.350,101.440,-232.971,317.932
-1.683,-1.129,1.410,121.094,-216.614,341.125
-1.728,-1.243,1.527,137.878,-204.041,359.070
-1.864,-1.331,1.625,145.447,-196.838,367.249
-1.933,-1.250,1.656,145.325,-190.247,361.328
-1.866,-1.170,1.698,142.090,-177.246,348.694
-1.763,-1.147,1.776,131.592,-158.630,341.492
-1.633,-1.180,1.876,111.023,-134.094,340.515
-1.485,-1.223,1.975,79.163,-103.149,347.534
-1.369,-1.287,2.004,38.513,-68.237,361.389
-1.230,-1.360,2.005,-2.441,-30.151,379.272
-1.147,-1.443,1.979,-35.522,11.963,401.367
-1.164,-1.537,1.909,-61.707,60.181,423.523
-1.237,-1.578,1.805,-86.121,106.750,439.331
-1.364,-1.509,1.665,-106.201,141.663,442.444
-1.444,-1.422,1.572,-114.746,168.335,431.030
-1.491,-1.322,1.520,-118.591,190.308,410.889
-1.470,-1.101,1.458,-127.625,207.153,384.888
-1.409,-0.920,1.406,-139.282,218.811,356.873
-1.287,-0.824,1.424,-155.457,230.774,333.252
-1.182,-0.749,1.364,-179.016,240.173,314.636
-1.047,-0.686,1.403,-204.468,253.540,301.331
-0.986,-0.639,1.386,-222.656,261.658,289.124
-0.996,-0.594,1.384,-233.765,269.165,271.362
-1.040,-0.521,1.313,-244.446,273.132,245.178
-1.077,-0.387,1.150,-260.437,264.221,212.158
-1.100,-0.267,1.005,-283.752,246.765,176.392
-1.111,-0.094,0.838,-316.223,218.384,137.695
-1.065,0.033,0.701,-361.450,182.922,96.802
-1.036,0.104,0.608,-410.950,145.447,51.697
-1.027,0.107,0.491,-456.299,107.300,7.446
-0.959,0.054,0.420,-491.028,77.026,-31.799

-0.941,-0.903,0.791,-15.442,-467.468,-138.062
-0.988,-0.936,0.936,33.447,-470.520,-115.295
-1.000,-0.998,1.027,88.562,-451.477,-101.868
-0.992,-1.070,1.082,134.949,-414.429,-96.436
-0.970,-1.079,1.075,163.696,-372.131,-91.309
-0.913,-1.045,1.121,175.415,-336.731,-80.505
-0.875,-1.006,1.190,175.720,-320.068,-59.082
-0.897,-1.001,1.211,167.786,-326.599,-27.100
-1.001,-0.984,1.244,152.161,-340.210,9.827
-1.070,-0.961,1.251,135.559,-346.741,44.617
-1.157,-0.910,1.228,123.230,-344.055,70.618
-1.252,-0.856,1.178,119.812,-331.604,85.876
-1.307,-0.827,1.115,126.221,-312.195,95.825
-1.354,-0.800,1.062,132.446,-293.091,105.530
-1.391,-0.798,1.040,132.446,-280.945,118.164
-1.382,-0.844,1.026,125.122,-277.161,136.230
-1.384,-0.902,1.051,113.220,-277.954,161.682
-1.347,-0.959,1.079,106.689,-273.193,193.054
-1.376,-1.038,1.125,106.689,-261.719,227.112
-1.445,-1.149,1.213,110.535,-243.286,260.925
-1.550,-1.177,1.227,114.624,-222.473,288.940
-1.679,-1.116,1.200,118.042,-208.679,304.749
-1.783,-1.072,1.161,123.474,-201.721,311.035
-1.816,-1.058,1.154,126.831,-194.092,314.026
-1.771,-1.070,1.197,121.094,-184.631,315.613
-1.665,-1.067,1.265,104.431,-178.223,321.228
-1.509,-1.120,1.380,79.590,-165.771,332.336
-1.360,-1.229,1.485,51.270,-138.367,346.680
-1.178,-1.396,1.608,21.484,-96.802,367.004
-1.074,-1.627,1.747,-8.362,-50.049,395.874
-1.158,-1.804,1.841,-41.138,-11.047,428.406
-1.269,-1.833,1.858,-67.322,21.057,450.623
-1.413,-1.784,1.799,-80.200,60.425,460.815
-1.542,-1.694,1.709,-88.928,106.628,464.233
-1.603,-1.586,1.618,-96.375,148.865,462.097
-1.576,-1.590,1.532,-103.271,181.396,454.773
-1.443,-1.592,1.565,-119.324,204.346,446.167
-1.295,-1.537,1.637,-143.616,214.355,435.852
-1.165,-1.501,1.587,-171.448,219.543,423.340
-1.038,-1.516,1.614,-205.505,236.938,411.926
-1.023,-1.482,1.508,-234.985,248.230,398.865
-1.054,-1.390,1.432,-250.732,253.540,379.395
-1.063,-1.245,1.374,-259.277,259.521,352.661
-1.040,-1.048,1.285,-266.602,264.160,317.261
-1.070,-0.834,1.152,-275.452,262.085,278.076
-1.073,-0.576,0.985,-288.940,248.657,236.084
-1.022,-0.407,0.851,-306.152,224.121,190.674
-0.962,-0.279,0.802,-326.477,187.073,145.081
-0.938,-0.207,0.730,-353.394,141.907,102.234
-0.879,-0.170,0.708,-389.587,101.013,63.232
-0.787,-0.211,0.721,-432.800,65.308,31.311
-0.848,-0.225,0.656,-470.337,29.358,1.587
-0.900,-0.276,0.599,-494.873,-0.305,-29.907
-0.882,-0.300,0.488,-512.207,-18.799,-71.960
-0.882,-0.337,0.384,-520.691,-25.146,-112.000
-0.906,-0.323,0.263,-520.447,-37.781,-147.339
-0.888,-0.315,0.169,-515.869,-61.523,-182.556
-0.899,-0.334,0.150,-510.010,-99.426,-215.759
-0.875,-0.426,0.178,-502.869,-145.996,-244.629
-0.883,-0.522,0.192,-488.708,-193.115,-268.372
-0.873,-0.599,0.170,-463.074,-234.192,-288.147
-0.851,-0.666,0.116,-424.072,-263.733,-304.993
-0.860,-0.691,0.075,-372.681,-283.630,-320.129
-0.836,-0.659,0.048,-317.505,-296.997,-333.740
-0.887,-0.637,0.053,-265.442,-307.129,-344.727
-0.919,-0.649,0.041,-220.459,-314.453,-351.685
-0.889,-0.693,0.059,-181.824,-323.853,-352.173
-0.860,-0.783,0.103,-147.827,-343.262,-344.666
-0.810,-0.905,0.218,-114.502,-367.310,-328.735
-0.706,-0.974,0.325,-79.956,-388.489,-306.335
-0.644,-1.058,0.423,-39.185,-401.672,-282.288
-0.628,-1.172,0.508,5.310,-399.414,-258.972
-0.614,-1.266,0.625,46.204,-381.042,-236.328
-0.562,-1.337,0.750,80.750,-362.366,-208.923
-0.514,-1.394,0.846,105.713,-356.445,-174.988
-0.495,-1.411,0.939,121.582,-362.061,-135.010
-0.549,-1.428,1.010,130.615,-367.737,-89.172
-0.623,-1.412,1.070,133.789,-365.723,-41.260
-0.704,-1.391,1.110,131.897,-353.943,3.906
-0.799,-1.322,1.087,123.413,-335.388,45.898
-0.899,-1.188,1.062,111.877,-316.956,86.243
-1.017,-1.050,0.989,98.816,-303.162,124.023
-1.108,-0.906,0.884,84.473,-291.199,157.349
-1.179,-0.807,0.777,70.862,-282.104,188.049
-1.255,-0.788,0.689,63.293,-276.489,216.919
-1.352,-0.755,0.607,66.711,-277.161,242.676
-1.418,-0.719,0.645,82.153,-279.175,264.709
