aX,aY,aZ,gX,gY,gZ
-0.710,0.109,-0.221,-80.200,236.694,67.871
-0.625,0.242,-0.186,-85.327,247.131,71.472
-0.536,0.340,-0.118,-64.819,251.587,78.064
-0.499,0.250,-0.072,-20.569,248.108,89.355
-0.534,0.088,-0.008,31.189,240.967,99.792
-0.561,-0.059,0.099,74.219,239.624,101.318
-0.572,-0.192,0.224,99.548,244.751,96.802
-0.547,-0.226,0.419,103.577,254.272,92.834
-0.497,-0.183,0.606,85.876,265.747,92.834
-0.468,-0.122,0.714,55.481,267.944,100.220
-0.450,-0.133,0.765,24.109,257.751,114.258
-0.446,-0.180,0.757,-4.456,245.117,129.028
-0.467,-0.288,0.715,-32.959,237.183,138.245
-0.485,-0.481,0.696,-57.251,238.159,136.230
-0.478,-0.534,0.761,-74.341,252.808,116.882
-0.423,-0.529,0.928,-80.322,274.414,84.961
-0.320,-0.477,1.122,-75.317,288.269,52.368
-0.221,-0.300,1.384,-64.270,292.480,22.705
-0.151,-0.164,1.607,-44.312,273.682,0.854
-0.127,-0.094,1.701,-14.587,224.426,-6.531
-0.208,-0.097,1.656,13.306,159.973,-2.075
-0.314,-0.134,1.534,29.907,104.675,7.019
-0.381,-0.188,1.362,30.029,71.045,15.564
-0.373,-0.232,1.437,18.188,60.608,21.851
-0.395,-0.266,1.208,2.258,70.007,23.437
-0.433,-0.248,1.189,-13.611,86.121,23.071
-0.442,-0.297,1.235,-5.737,76.599,18.066
-0.435,-0.374,1.251,2.930,84.045,7.690
-0.360,-0.363,1.359,6.226,87.952,-1.465
-0.357,-0.341,1.540,9.766,80.566,-9.888
-0.267,-0.404,1.703,15.625,53.467,-14.282
-0.283,-0.423,1.723,11.353,34.119,-20.386
-0.287,-0.308,1.614,3.113,3.235,-26.611
-0.332,-0.187,1.442,0.366,-25.818,-27.405
-0.387,-0.141,1.271,9.949,-47.852,-23.926
-0.455,-0.185,1.153,28.076,-63.599,-18.311
-0.493,-0.263,1.081,41.077,-66.589,-14.587
-0.512,-0.283,1.036,39.734,-56.824,-13.367
-0.511,-0.242,0.992,29.419,-44.861,-13.367
-0.503,-0.180,0.934,19.165,-37.231,-11.597
-0.502,-0.144,0.863,13.000,-34.058,-6.592

-0.083,-0.604,2.104,-3.235,-71.777,-8.728
-0.090,-0.701,2.240,6.042,-90.271,-17.090
-0.028,-0.807,2.448,12.573,-108.337,-26.855
0.005,-0.828,2.612,10.742,-125.305,-38.330
-0.004,-0.802,2.669,4.700,-152.893,-49.866
-0.012,-0.731,2.547,-2.991,-193.848,-59.937
0.001,-0.614,2.298,-10.559,-238.098,-66.467
0.021,-0.524,1.983,-13.855,-279.724,-67.688
0.021,-0.500,1.654,-9.216,-315.857,-66.345
-0.013,-0.448,1.285,-0.977,-342.773,-68.909
0.000,-0.430,0.948,10.742,-365.356,-77.515
0.035,-0.407,0.615,25.818,-383.057,-92.651
0.049,-0.339,0.229,37.842,-396.484,-110.535
0.069,-0.315,-0.138,40.588,-401.917,-124.512
0.060,-0.207,-0.463,30.334,-392.273,-132.080
0.064,-0.047,-0.806,10.193,-369.873,-138.733
0.020,0.246,-1.137,-8.423,-345.215,-146.423
0.027,0.585,-1.469,-10.803,-328.674,-157.410
0.089,0.903,-1.821,10.315,-328.796,-172.119
0.189,1.181,-2.220,41.321,-339.661,-186.096
0.242,1.460,-2.588,60.242,-342.773,-189.148
0.077,1.589,-2.760,59.570,-316.772,-168.701
-0.163,1.516,-2.699,37.354,-245.483,-121.460
-0.387,1.177,-2.292,-7.385,-130.615,-61.951
-0.481,0.753,-1.618,-54.565,-13.123,-5.981
-0.556,0.402,-0.848,-86.548,77.087,30.457
-0.614,0.128,-0.144,-93.262,123.291,45.105
-0.761,-0.057,0.424,-67.627,122.131,46.692
-0.950,-0.224,0.826,-21.790,91.736,40.222
-1.135,-0.339,1.018,18.860,44.189,27.222
-1.296,-0.322,0.975,38.818,-2.502,9.766
-1.381,-0.167,0.757,36.072,-37.537,-8.972
-1.374,0.069,0.449,16.541,-58.899,-25.574
-1.322,0.317,0.121,-5.920,-70.557,-35.767
-1.229,0.508,-0.201,-20.142,-74.585,-39.795
-1.154,0.579,-0.406,-20.081,-73.059,-35.950
-1.076,0.551,-0.483,-13.123,-65.308,-27.771
-1.005,0.464,-0.511,-7.812,-56.152,-19.836
-0.953,0.386,-0.504,-5.493,-47.791,-13.000
-0.899,0.321,-0.486,-3.479,-38.269,-6.592
-0.868,0.270,-0.454,-0.793,-30.090,-2.747
-0.843,0.225,-0.422,1.892,-23.010,0.183
-0.838,0.204,-0.383,4.028,-17.151,3.235
-0.841,0.216,-0.372,3.906,-12.207,4.517
-0.841,0.223,-0.351,3.235,-7.080,4.517
-0.838,0.234,-0.304,3.601,-0.488,5.188
-0.847,0.234,-0.263,3.357,5.493,7.751
-0.849,0.211,-0.215,3.601,11.169,12.329
-0.846,0.184,-0.175,3.296,14.893,17.151
-0.842,0.163,-0.151,2.441,14.771,20.203
-0.853,0.154,-0.168,2.563,10.803,20.386
-0.884,0.144,-0.203,4.639,5.920,19.043
-0.903,0.130,-0.228,7.996,3.357,17.273
-0.925,0.116,-0.253,10.925,2.136,15.381
-0.943,0.120,-0.288,11.353,1.648,13.184
-0.956,0.140,-0.346,10.071,2.625,11.047
-0.965,0.177,-0.397,10.620,5.188,10.071
-0.962,0.219,-0.429,12.146,11.108,9.583
-0.953,0.257,-0.436,13.489,19.409,9.766
-0.934,0.310,-0.442,13.733,28.381,11.108
-0.920,0.352,-0.455,12.512,36.499,13.611
-0.907,0.370,-0.459,10.986,43.884,18.188
-0.893,0.373,-0.463,8.911,50.720,23.376
-0.885,0.360,-0.467,6.104,57.434,28.198
-0.870,0.356,-0.463,2.014,64.331,32.776
-0.860,0.361,-0.478,-3.235,70.190,36.804
-0.838,0.384,-0.519,-9.521,77.698,40.649
-0.819,0.389,-0.565,-12.085,86.548,46.204
-0.797,0.369,-0.584,-10.071,97.717,52.307
-0.773,0.347,-0.582,-5.798,109.497,58.105
-0.750,0.332,-0.605,-2.258,120.483,63.477
-0.755,0.313,-0.640,0.610,130.981,69.275
-0.750,0.272,-0.678,3.174,143.677,77.454
-0.737,0.214,-0.716,3.113,160.461,86.121
-0.721,0.154,-0.714,-1.709,182.312,93.445
-0.699,0.122,-0.688,-13.428,207.581,98.267
-0.658,0.109,-0.634,-30.945,234.680,100.037
-0.613,0.120,-0.578,-48.157,259.644,100.342
-0.576,0.077,-0.499,-60.120,282.349,99.426
-0.529,0.046,-0.381,-67.688,303.101,96.863
-0.475,0.013,-0.235,-72.266,320.801,91.553
-0.405,-0.039,-0.032,-73.975,335.022,85.449
-0.344,-0.026,0.205,-77.942,348.450,80.017
-0.287,-0.041,0.455,-79.163,356.323,74.341
-0.187,-0.102,0.755,-70.435,354.797,68.481
-0.111,-0.079,1.063,-57.190,345.581,59.082
-0.096,-0.084,1.294,-32.776,316.528,48.218
-0.090,-0.182,1.414,-0.183,269.043,37.781
-0.140,-0.223,1.444,24.414,224.548,27.283
-0.223,-0.225,1.389,36.133,189.758,18.433
-0.278,-0.219,1.338,37.720,168.152,12.024
-0.297,-0.187,1.294,31.494,161.865,8.545
-0.285,-0.168,1.307,24.231,163.208,7.629
-0.261,-0.145,1.362,19.531,168.823,8.850
-0.227,-0.133,1.456,19.287,173.218,10.681
-0.200,-0.126,1.573,23.804,172.302,12.817
-0.216,-0.125,1.652,34.546,160.706,13.306
-0.244,-0.137,1.656,51.636,137.024,10.681
-0.270,-0.194,1.634,70.251,105.286,6.531
-0.363,-0.317,1.529,86.121,71.472,2.136
-0.447,-0.342,1.286,92.041,42.725,-3.540
-0.263,-0.345,1.464,87.341,24.902,-4.272
-0.388,-0.385,1.305,80.139,-3.723,-5.554
-0.411,-0.412,1.225,76.416,-10.681,-7.690
-0.411,-0.417,1.163,65.430,-7.629,-4.028
-0.405,-0.425,1.144,53.284,-2.563,1.038
-0.397,-0.499,1.154,42.419,1.038,7.141
-0.393,-0.545,1.176,25.391,6.592,10.986
-0.405,-0.522,1.158,4.395,12.451,10.254
-0.413,-0.458,1.128,-8.972,12.939,5.981
-0.408,-0.388,1.111,-10.742,6.653,-0.549
-0.417,-0.328,1.070,-1.831,-5.554,-6.653
-0.426,-0.294,1.008,12.695,-20.142,-11.841
-0.439,-0.278,0.964,26.123,-31.372,-14.954
-0.446,-0.273,0.915,35.645,-37.842,-15.686
-0.453,-0.269,0.875,39.246,-39.490,-14.587
-0.472,-0.269,0.834,35.645,-37.048,-11.719
-0.479,-0.254,0.796,27.161,-32.776,-7.324
-0.489,-0.239,0.755,16.907,-28.687,-2.686

-0.310,-0.772,1.667,-71.777,-82.092,-30.212
-0.227,-0.775,1.793,-112.732,-73.669,-35.522
-0.106,-0.620,1.989,-147.888,-64.209,-40.405
-0.011,-0.413,2.188,-147.339,-71.716,-46.326
0.080,-0.295,2.325,-104.248,-110.291,-54.016
0.080,-0.290,2.224,-40.344,-180.664,-61.462
0.027,-0.390,1.907,14.893,-265.320,-67.566
-0.049,-0.470,1.468,45.654,-335.083,-74.402
-0.096,-0.521,1.009,50.537,-377.197,-80.750
-0.159,-0.488,0.594,39.246,-395.691,-88.928
-0.195,-0.404,0.222,24.353,-398.376,-101.685
-0.215,-0.293,-0.111,14.954,-393.433,-116.211
-0.208,-0.081,-0.429,14.465,-383.545,-133.301
-0.173,0.147,-0.772,25.269,-376.709,-150.208
-0.169,0.365,-1.062,45.288,-367.432,-160.828
-0.215,0.600,-1.286,65.369,-347.656,-167.725
-0.212,0.777,-1.397,81.787,-321.167,-172.363
-0.191,0.913,-1.391,90.149,-291.687,-173.096
-0.150,1.008,-1.375,86.243,-265.015,-169.250
-0.157,1.040,-1.343,66.101,-240.540,-158.569
-0.195,1.080,-1.325,31.982,-209.900,-138.977
-0.284,1.106,-1.276,-3.967,-166.870,-113.281
-0.396,1.051,-1.105,-28.076,-116.577,-80.811
-0.524,0.900,-0.842,-41.077,-62.927,-44.983
-0.625,0.704,-0.508,-46.204,-20.081,-14.099
-0.746,0.531,-0.177,-50.476,6.653,5.432
-0.836,0.405,0.104,-53.589,16.113,14.587
-0.936,0.300,0.248,-52.307,8.545,15.625
-1.027,0.240,0.315,-45.166,-8.606,10.986
-1.109,0.207,0.315,-33.630,-31.189,2.136
-1.159,0.206,0.223,-21.545,-55.481,-7.446
-1.190,0.235,0.067,-15.381,-75.989,-16.663
-1.175,0.288,-0.119,-14.038,-89.355,-24.109
-1.134,0.366,-0.310,-14.648,-94.604,-29.114
-1.071,0.451,-0.480,-15.564,-92.224,-31.433
-1.000,0.529,-0.590,-15.503,-83.740,-30.945
-0.969,0.551,-0.637,-13.367,-70.923,-26.245
-0.914,0.533,-0.628,-12.268,-53.467,-17.700
-0.848,0.502,-0.611,-14.587,-34.485,-8.484
-0.809,0.480,-0.554,-14.832,-18.799,-0.732
-0.780,0.435,-0.464,-8.118,-7.324,6.836
-0.766,0.386,-0.380,4.761,-2.380,12.939
-0.785,0.344,-0.338,16.113,-2.319,17.273
-0.808,0.309,-0.330,21.912,-1.587,21.545
-0.824,0.269,-0.315,21.851,4.517,24.902
-0.825,0.263,-0.299,17.395,13.855,26.978
-0.811,0.275,-0.303,11.047,22.034,26.611
-0.792,0.317,-0.333,5.859,26.123,26.306
-0.790,0.322,-0.378,4.456,26.306,26.917
-0.817,0.312,-0.427,7.446,24.109,28.320
-0.838,0.291,-0.483,10.193,23.315,29.175
-0.851,0.295,-0.547,11.230,26.794,29.236
-0.872,0.310,-0.593,12.329,34.607,28.625
-0.896,0.296,-0.626,13.611,45.410,28.564
-0.908,0.275,-0.647,11.841,60.059,28.625
-0.906,0.277,-0.683,4.578,78.064,28.015
-0.912,0.292,-0.721,-5.798,98.022,27.161
-0.882,0.349,-0.739,-17.578,121.033,26.062
-0.840,0.422,-0.748,-25.940,143.005,26.489
-0.760,0.545,-0.760,-25.818,162.598,28.381
-0.695,0.645,-0.737,-6.958,177.185,30.640
-0.646,0.705,-0.647,34.302,182.678,35.217
-0.602,0.652,-0.510,86.060,180.847,44.312
-0.583,0.575,-0.376,130.127,174.805,58.167
-0.595,0.470,-0.274,157.837,167.969,71.899
-0.608,0.352,-0.186,169.678,162.231,83.191
-0.611,0.263,-0.149,164.001,161.499,91.980
-0.630,0.158,-0.127,144.348,168.274,98.145
-0.644,0.009,-0.046,116.455,183.533,104.065
-0.616,-0.064,0.039,76.172,210.937,109.436
-0.560,-0.046,0.123,31.433,242.676,112.671
-0.495,-0.008,0.212,3.906,269.897,111.572
-0.432,0.057,0.373,9.277,287.292,106.262
-0.402,0.053,0.558,46.021,285.400,99.915
-0.407,-0.077,0.755,98.145,264.282,95.520
-0.424,-0.230,0.894,140.869,236.267,92.712
-0.493,-0.389,1.016,157.898,207.947,88.196
-0.531,-0.532,1.127,146.362,183.228,81.726
-0.549,-0.524,1.173,108.093,165.466,75.623
-0.581,-0.440,1.120,60.059,150.391,73.059
-0.608,-0.322,1.021,22.217,134.155,75.073
-0.621,-0.239,0.937,4.883,120.178,78.308
-0.637,-0.234,0.887,7.996,106.262,80.322
-0.647,-0.274,0.838,22.827,92.590,76.843
-0.665,-0.324,0.816,43.091,81.482,66.162
-0.640,-0.398,0.869,63.232,74.524,53.040
-0.622,-0.446,0.946,75.134,72.937,45.227
-0.619,-0.531,0.996,71.960,74.707,42.480
-0.587,-0.558,1.036,53.040,76.294,42.542
-0.583,-0.505,1.046,26.306,76.782,44.678
-0.594,-0.429,0.998,0.977,75.073,48.523
-0.580,-0.332,0.919,-16.052,71.106,52.551
-0.546,-0.301,0.877,-17.883,66.528,54.077
-0.521,-0.335,0.921,-2.747,61.218,50.354
-0.482,-0.422,1.012,20.447,53.345,42.236
-0.447,-0.479,1.077,37.842,44.312,32.532
-0.437,-0.505,1.000,46.082,32.593,23.437
-0.518,-0.484,1.018,48.828,14.648,14.465
-0.491,-0.473,1.018,49.927,1.038,14.160
-0.529,-0.482,0.990,42.847,-0.916,11.780
-0.532,-0.463,0.935,29.114,-1.282,14.526
-0.552,-0.421,0.875,12.085,3.357,20.691
-0.560,-0.389,0.825,-2.930,8.606,25.146
-0.544,-0.383,0.768,-10.559,14.526,27.039
-0.534,-0.417,0.777,-9.705,20.081,26.062
-0.538,-0.446,0.828,-3.052,23.132,23.010
-0.544,-0.465,0.876,4.700,22.827,17.212
-0.556,-0.451,0.897,9.277,18.555,10.864
-0.559,-0.425,0.897,11.597,12.451,6.653
-0.564,-0.395,0.870,11.963,6.592,4.944
-0.575,-0.367,0.835,10.498,2.197,5.737
-0.581,-0.343,0.801,7.568,-0.427,7.812
-0.588,-0.323,0.768,3.906,-1.404,10.986
-0.587,-0.308,0.730,-1.099,-0.916,15.015
-0.595,-0.304,0.694,-7.141,0.488,19.592
-0.587,-0.319,0.686,-12.756,3.357,23.804
-0.574,-0.335,0.677,-19.470,10.193,25.574
-0.572,-0.346,0.671,-22.156,15.869,25.574
-0.563,-0.359,0.686,-18.982,20.630,23.132

-0.460,1.063,-1.934,81.970,-311.646,-150.635
-0.501,1.263,-2.291,79.834,-296.692,-144.165
-0.574,1.341,-2.424,61.646,-252.258,-118.469
-0.591,1.294,-2.355,26.001,-175.720,-81.238
-0.655,1.149,-2.091,-12.146,-86.487,-35.889
-0.682,0.874,-1.530,-38.147,1.221,9.094
-0.672,0.579,-0.854,-54.199,69.336,41.382
-0.677,0.321,-0.207,-57.861,106.018,58.960
-0.698,0.078,0.296,-46.265,111.938,66.284
-0.801,-0.136,0.635,-26.123,94.421,64.087
-0.922,-0.231,0.812,-7.690,66.223,50.354
-1.031,-0.196,0.813,7.751,33.142,30.334
-1.109,-0.107,0.673,19.409,0.854,12.695
-1.172,-0.033,0.476,26.855,-25.330,2.014
-1.197,0.043,0.221,26.611,-42.847,-4.089
-1.211,0.122,-0.034,22.034,-51.758,-9.033
-1.212,0.184,-0.258,18.921,-52.673,-11.658
-1.184,0.196,-0.396,18.250,-47.852,-12.390
-1.132,0.185,-0.455,17.456,-38.391,-11.597
-1.080,0.171,-0.461,16.968,-27.771,-10.193
-1.026,0.177,-0.441,17.761,-15.930,-9.155
-0.974,0.204,-0.392,21.179,-3.723,-9.155
-0.940,0.222,-0.294,28.687,6.714,-8.789
-0.908,0.231,-0.182,37.292,14.282,-7.263
-0.882,0.242,-0.107,42.480,18.127,-5.005
-0.874,0.258,-0.075,44.495,18.372,-2.136
-0.860,0.275,-0.070,44.678,18.005,1.160
-0.841,0.313,-0.096,43.091,18.005,5.249
-0.822,0.371,-0.143,41.321,17.578,9.216
-0.819,0.408,-0.198,41.504,16.296,14.099
-0.825,0.395,-0.256,42.603,15.503,20.752
-0.840,0.357,-0.314,40.588,18.127,28.625
-0.859,0.286,-0.387,33.691,25.208,35.767
-0.891,0.200,-0.430,23.071,36.377,40.894
-0.926,0.147,-0.464,6.104,54.321,43.457
-0.942,0.125,-0.464,-16.602,78.979,44.250
-0.943,0.108,-0.456,-38.879,102.600,44.800
-0.950,0.148,-0.410,-58.044,123.413,44.189
-0.894,0.210,-0.354,-70.313,141.602,44.556
-0.853,0.277,-0.296,-65.308,150.879,47.302
-0.802,0.297,-0.206,-39.551,149.719,48.279
-0.773,0.276,-0.124,0.488,139.221,46.692
-0.780,0.195,-0.022,47.058,122.925,43.579
-0.827,0.041,0.090,85.632,107.117,40.771
-0.865,-0.106,0.181,99.243,101.624,38.452
-0.885,-0.182,0.249,84.045,109.741,36.255
-0.878,-0.171,0.273,51.880,126.404,33.936
-0.854,-0.122,0.289,16.724,144.836,33.203
-0.770,-0.038,0.272,-12.146,161.316,35.400
-0.710,0.040,0.285,-24.658,174.011,36.865
-0.657,0.100,0.352,-10.559,179.626,34.058
-0.629,0.088,0.467,28.015,174.072,28.687
-0.621,-0.030,0.604,76.111,157.227,23.865
-0.640,-0.200,0.733,111.511,137.207,20.264
-0.675,-0.315,0.811,120.972,120.605,16.907
-0.711,-0.339,0.835,106.140,107.849,14.404
-0.741,-0.287,0.797,76.233,101.074,15.198
-0.766,-0.212,0.745,45.898,98.450,21.118
-0.784,-0.164,0.693,24.109,96.802,30.945
-0.801,-0.165,0.671,10.010,96.130,41.870
-0.798,-0.234,0.664,-2.625,98.755,52.979
-0.793,-0.297,0.650,-15.686,105.957,60.974
-0.794,-0.348,0.691,-20.386,114.807,58.838
-0.780,-0.373,0.780,-12.451,120.483,47.974
-0.765,-0.370,0.880,2.014,119.446,33.875
-0.765,-0.328,0.947,17.212,110.352,20.447
-0.760,-0.258,0.967,28.564,94.910,9.094
-0.753,-0.183,0.941,35.583,74.768,1.953
-0.750,-0.122,0.884,38.696,53.345,0.732
-0.759,-0.113,0.826,35.828,36.011,4.761
-0.762,-0.157,0.774,24.048,27.527,13.428
-0.752,-0.197,0.726,0.488,31.128,25.513
-0.727,-0.215,0.672,-27.527,44.434,36.804
-0.706,-0.198,0.668,-46.997,62.256,42.236
-0.675,-0.182,0.710,-52.490,75.806,42.175
-0.646,-0.166,0.758,-46.570,80.994,38.208
-0.618,-0.143,0.787,-34.424,77.820,31.677
-0.594,-0.128,0.804,-17.883,68.176,23.621
-0.571,-0.144,0.824,-0.366,55.298,16.296
-0.564,-0.169,0.837,12.207,44.373,11.536
-0.562,-0.183,0.838,17.639,36.377,8.667
-0.558,-0.212,0.861,16.052,32.166,7.874
-0.550,-0.232,0.883,9.766,32.471,9.766
-0.542,-0.243,0.907,0.000,34.546,12.939
-0.542,-0.216,0.914,-11.047,36.987,15.747
-0.536,-0.178,0.910,-16.174,37.354,17.456
-0.539,-0.160,0.910,-11.658,33.997,18.066
-0.543,-0.158,0.923,0.305,27.466,16.968
-0.559,-0.163,0.920,13.489,18.616,14.954
-0.581,-0.182,0.884,23.926,8.484,13.184
-0.606,-0.207,0.851,28.870,0.854,11.780
-0.622,-0.217,0.815,27.649,-2.014,11.230
-0.636,-0.225,0.780,22.522,-2.136,12.207
-0.651,-0.227,0.751,14.221,0.061,14.343
-0.659,-0.217,0.723,4.944,4.211,16.663
-0.662,-0.207,0.697,-2.869,9.155,19.165
-0.655,-0.215,0.681,-8.362,14.282,21.423
-0.644,-0.244,0.682,-11.047,19.287,22.156
-0.630,-0.250,0.701,-11.658,24.597,20.325
-0.614,-0.228,0.725,-10.620,27.649,16.174
-0.605,-0.205,0.739,-7.202,26.611,12.329
-0.593,-0.211,0.755,-2.869,22.888,10.315
-0.583,-0.232,0.769,-0.610,19.531,10.742
-0.583,-0.240,0.780,-0.977,19.104,11.475
-0.577,-0.227,0.786,-1.404,19.531,11.292
-0.572,-0.223,0.794,-0.122,19.470,10.925
-0.563,-0.227,0.809,1.953,19.104,10.803
-0.575,-0.236,0.815,2.808,18.677,10.376
-0.584,-0.244,0.775,1.831,18.921,9.521
-0.556,-0.234,0.826,1.038,18.188,9.705
-0.550,-0.234,0.848,1.648,16.968,8.301
-0.551,-0.224,0.844,2.441,15.930,7.751
-0.554,-0.203,0.843,3.906,13.672,8.118
-0.564,-0.202,0.831,6.836,10.498,8.606
-0.570,-0.218,0.816,9.338,7.385,9.399
-0.576,-0.239,0.814,9.277,7.568,9.705
-0.578,-0.246,0.819,6.348,9.155,9.399
-0.577,-0.238,0.823,2.563,11.169,8.362
-0.574,-0.217,0.819,-0.977,13.367,7.690

-0.187,-0.422,1.962,-61.462,-34.119,23.132
-0.188,-0.436,1.997,-57.434,-50.598,21.851
-0.187,-0.414,2.006,-49.805,-70.740,16.296
-0.189,-0.431,1.983,-39.490,-97.290,8.545
-0.182,-0.477,1.922,-28.992,-123.047,-0.183
-0.181,-0.500,1.874,-22.217,-143.188,-9.338
-0.163,-0.522,1.860,-17.151,-158.203,-17.761
-0.164,-0.552,1.843,-13.428,-169.922,-21.973
-0.154,-0.608,1.818,-13.000,-181.213,-22.095
-0.144,-0.669,1.775,-17.334,-192.200,-19.348
-0.136,-0.719,1.718,-22.827,-202.820,-17.456
-0.121,-0.781,1.646,-23.682,-217.102,-22.217
-0.087,-0.782,1.518,-24.963,-235.840,-35.278
-0.003,-0.712,1.303,-30.762,-257.385,-53.711
0.063,-0.624,1.075,-32.410,-279.358,-71.838
0.088,-0.469,0.729,-29.785,-302.490,-89.722
0.128,-0.253,0.287,-27.344,-328.308,-110.107
0.124,0.025,-0.225,-18.127,-352.173,-129.883
-0.012,0.391,-0.798,9.399,-373.474,-150.940
-0.069,0.734,-1.398,59.570,-398.804,-174.927
-0.111,1.104,-2.084,116.699,-432.129,-208.130
-0.036,1.528,-2.721,150.024,-457.336,-250.183
0.096,1.922,-3.121,146.179,-456.421,-279.419
0.111,2.119,-3.138,111.877,-411.377,-266.846
-0.140,2.025,-2.928,51.025,-305.908,-197.021
-0.391,1.617,-2.516,-25.574,-151.123,-84.351
-0.474,0.984,-1.793,-91.797,6.409,25.452
-0.427,0.365,-1.023,-136.902,130.127,96.008
-0.384,0.045,-0.395,-172.424,207.458,115.845
-0.427,0.101,0.106,-177.673,237.061,101.135
-0.559,0.182,0.537,-123.291,213.196,73.853
-0.670,0.122,0.848,-22.766,143.494,48.218
-0.881,-0.121,0.985,69.336,60.730,34.363
-1.124,-0.312,0.929,106.140,-0.854,28.442
-1.284,-0.290,0.720,81.238,-27.222,19.531
-1.337,-0.083,0.469,28.503,-28.259,7.141
-1.358,0.179,0.212,-11.658,-22.339,-1.831
-1.348,0.324,0.028,-23.315,-21.729,-5.127
-1.298,0.333,-0.093,-15.564,-26.001,-6.226
-1.237,0.293,-0.155,-0.732,-29.907,-7.812
-1.175,0.253,-0.166,14.954,-32.776,-11.536
-1.114,0.223,-0.142,28.015,-32.410,-14.648
-1.054,0.213,-0.111,34.241,-27.649,-16.113
-1.003,0.211,-0.087,33.569,-20.752,-15.991
-0.953,0.220,-0.076,26.489,-12.024,-15.137
-0.914,0.252,-0.077,15.808,-2.625,-12.817
-0.876,0.285,-0.072,3.906,6.897,-8.850
-0.854,0.320,-0.053,-6.409,15.808,-2.930
-0.832,0.345,-0.023,-12.329,21.484,3.540
-0.817,0.363,-0.011,-12.573,22.278,8.911
-0.815,0.357,0.008,-8.301,19.897,14.282
-0.830,0.308,0.021,-1.831,16.357,20.508
-0.862,0.233,0.020,2.258,12.573,26.245
-0.890,0.167,0.006,1.526,11.047,29.358
-0.913,0.131,-0.019,-1.831,11.230,30.029
-0.934,0.109,-0.044,-5.249,11.841,29.175
-0.958,0.094,-0.074,-7.812,12.207,28.137
-0.985,0.089,-0.105,-10.437,13.306,26.855
-1.004,0.100,-0.146,-12.878,15.625,25.208
-1.005,0.119,-0.180,-14.038,20.264,23.193
-1.007,0.142,-0.203,-10.437,25.574,20.813
-1.012,0.159,-0.192,-1.404,31.738,17.334
-1.004,0.178,-0.159,9.827,37.354,13.855
-0.994,0.193,-0.118,19.958,40.955,11.292
-0.987,0.202,-0.092,28.320,41.748,10.559
-0.984,0.223,-0.079,32.959,42.114,11.169
-0.983,0.242,-0.058,33.264,43.274,12.451
-0.969,0.261,-0.049,31.372,44.800,16.296
-0.958,0.284,-0.046,27.161,47.729,21.423
-0.938,0.304,-0.054,21.973,50.842,27.893
-0.919,0.319,-0.075,17.029,54.138,34.912
-0.907,0.316,-0.105,13.855,57.190,42.236
-0.896,0.307,-0.132,13.367,60.913,49.561
-0.882,0.294,-0.163,16.724,64.880,55.847
-0.870,0.270,-0.174,25.818,68.359,61.340
-0.862,0.229,-0.165,40.344,72.021,65.979
-0.873,0.168,-0.146,55.725,76.233,70.129
-0.877,0.114,-0.106,67.993,81.665,73.059
-0.875,0.050,-0.103,74.036,88.013,73.975
-0.879,0.024,-0.080,77.820,91.736,74.402
-0.878,0.011,-0.079,78.125,94.299,73.425
-0.873,0.014,-0.081,75.806,96.985,71.350
-0.855,0.018,-0.110,72.571,100.342,68.054
-0.856,0.026,-0.099,71.655,103.394,65.002
-0.846,0.018,-0.075,70.862,106.140,63.232
-0.838,-0.005,-0.042,66.345,109.741,64.636
-0.835,-0.052,-0.004,56.335,115.662,68.970
-0.809,-0.079,0.020,40.283,124.695,74.463
-0.793,-0.096,0.063,21.118,137.390,79.407
-0.756,-0.097,0.120,4.028,151.306,84.656
-0.704,-0.092,0.159,-8.728,165.100,89.783
-0.652,-0.086,0.227,-12.634,177.917,92.163
-0.611,-0.101,0.315,-6.226,186.096,92.346
-0.550,-0.164,0.417,6.653,188.477,91.003
-0.540,-0.223,0.538,18.250,186.768,87.158
-0.539,-0.309,0.637,24.353,179.687,80.017
-0.490,-0.393,0.739,22.583,170.471,72.815
-0.450,-0.424,0.800,7.935,166.870,67.505
-0.411,-0.400,0.829,-11.353,167.358,62.500
-0.364,-0.362,0.887,-23.987,169.067,56.030
-0.333,-0.318,0.962,-23.804,169.800,50.476
-0.313,-0.294,1.035,-9.827,165.222,44.861
-0.284,-0.313,1.134,14.282,154.358,38.147
-0.266,-0.370,1.238,41.992,138.062,32.593
-0.280,-0.460,1.330,63.416,118.774,29.236
-0.299,-0.533,1.379,69.519,98.633,27.649
-0.325,-0.567,1.392,58.105,81.116,27.588
-0.352,-0.576,1.378,35.461,67.993,29.602
-0.457,-0.580,1.196,9.399,59.021,34.668
-0.482,-0.565,1.075,-12.451,55.786,38.635
-0.463,-0.523,1.159,-23.071,54.504,43.152
-0.476,-0.517,1.228,-14.038,39.917,39.612
-0.508,-0.561,1.227,4.517,29.358,31.677
-0.535,-0.567,1.233,24.414,17.395,23.804
-0.555,-0.589,1.204,41.504,5.737,16.113
-0.564,-0.638,1.174,49.927,-2.075,8.667
-0.572,-0.680,1.141,45.044,-7.812,3.174
-0.573,-0.676,1.106,27.832,-9.705,-0.183
-0.571,-0.619,1.070,7.263,-10.864,-2.197

-0.045,-0.486,2.054,-24.536,-87.769,-9.155
-0.066,-0.462,2.025,-30.884,-106.201,-13.550
