aX,aY,aZ,gX,gY,gZ
-0.373,-2.511,1.402,-159.546,-206.787,-74.402
-0.424,-2.369,1.483,-106.201,-176.941,-27.710
-0.517,-2.140,1.502,-50.964,-143.127,14.465
-0.586,-1.873,1.535,-7.080,-117.004,48.584
-0.624,-1.588,1.554,22.278,-100.098,72.266
-0.591,-1.308,1.546,37.720,-87.585,85.815
-0.542,-1.056,1.512,44.739,-78.369,91.064
-0.514,-0.797,1.473,46.631,-72.205,91.248
-0.464,-0.672,1.452,43.152,-66.528,88.440
-0.351,-0.542,1.520,34.180,-59.570,81.116
-0.329,-0.460,1.459,24.414,-65.552,75.500
-0.282,-0.346,1.493,16.418,-65.735,69.397
-0.227,-0.261,1.461,11.292,-55.176,60.486
-0.159,-0.190,1.420,7.935,-41.199,53.101
-0.099,-0.108,1.404,4.944,-31.067,49.927
-0.067,0.005,1.380,4.211,-29.541,47.180
-0.052,0.078,1.329,8.362,-28.564,41.504
-0.030,0.082,1.248,13.855,-26.611,32.898
-0.017,0.070,1.185,15.503,-27.222,25.085
-0.029,0.039,1.149,12.268,-30.518,19.104
-0.040,-0.017,1.153,6.042,-34.119,13.428
-0.059,-0.101,1.184,-2.808,-37.903,7.446
-0.085,-0.163,1.253,-15.442,-41.321,2.014
-0.108,-0.215,1.327,-27.466,-42.725,-3.784
-0.106,-0.280,1.368,-31.799,-39.185,-9.155
-0.111,-0.349,1.366,-29.907,-33.691,-10.986
-0.124,-0.429,1.292,-21.606,-26.733,-10.010
-0.096,-0.426,1.337,-10.254,-13.000,-7.812
-0.149,-0.451,1.237,-2.563,-2.869,-3.845
-0.155,-0.488,1.154,8.606,5.371,-4.395
-0.150,-0.512,1.076,18.066,7.568,-4.333
-0.157,-0.536,1.017,21.973,2.991,-1.892
-0.168,-0.531,0.993,19.287,-0.244,0.061
-0.173,-0.532,0.983,14.099,-0.244,0.488
-0.169,-0.544,0.979,8.606,-0.061,0.427
-0.165,-0.544,0.967,5.066,-2.258,0.122
-0.160,-0.532,0.956,4.700,-5.554,0.305
-0.155,-0.521,0.942,5.005,-6.836,0.427
-0.155,-0.517,0.921,5.432,-5.493,0.366
-0.160,-0.523,0.895,5.493,-3.906,0.732
-0.161,-0.526,0.878,5.249,-2.380,1.831
-0.174,-0.519,0.865,4.395,-1.648,2.991
-0.190,-0.521,0.844,3.418,-1.770,3.052
-0.197,-0.528,0.844,2.075,-4.639,1.770
-0.197,-0.539,0.866,-0.854,-8.545,0.610
-0.199,-0.551,0.886,-6.165,-11.475,0.183
-0.156,-0.553,1.026,-11.230,-14.282,0.488
-0.182,-0.583,0.930,-14.038,-22.156,0.610
-0.206,-0.588,0.880,-20.874,-18.799,2.502
-0.199,-0.593,0.883,-24.841,-15.991,2.991
-0.199,-0.597,0.868,-26.489,-13.062,1.953
-0.208,-0.594,0.858,-26.245,-13.672,2.441
-0.212,-0.548,0.868,-26.489,-14.587,2.747
-0.229,-0.509,0.861,-24.658,-14.526,0.793
-0.210,-0.502,0.891,-18.066,-11.230,-4.089
-0.194,-0.499,0.889,-6.165,-7.385,-11.353
-0.182,-0.494,0.927,3.418,-6.775,-16.235
-0.158,-0.505,0.966,9.399,-3.357,-19.470
-0.156,-0.530,0.984,10.559,1.953,-19.775
-0.163,-0.529,0.979,4.517,5.066,-17.273
-0.177,-0.507,0.960,-6.348,7.568,-13.733
-0.190,-0.466,0.940,-17.273,9.094,-10.742
-0.209,-0.412,0.934,-26.001,9.949,-8.972
-0.219,-0.371,0.944,-29.846,10.803,-10.132
-0.220,-0.372,0.947,-28.259,11.292,-13.428
-0.210,-0.395,0.967,-26.855,11.230,-15.869
-0.177,-0.419,1.003,-27.222,11.047,-15.503
-0.168,-0.421,1.033,-28.381,12.268,-11.353
-0.184,-0.391,1.053,-29.663,15.808,-6.531
-0.208,-0.386,1.015,-27.710,21.851,-6.470
-0.213,-0.410,0.994,-21.973,29.236,-8.972
-0.215,-0.431,0.958,-19.775,30.334,-9.094
-0.213,-0.423,0.938,-25.452,25.024,-5.859
-0.219,-0.407,0.938,-33.264,17.273,-2.930
-0.214,-0.410,0.944,-37.720,11.536,-2.991
-0.186,-0.431,0.947,-39.673,8.545,-5.005
-0.158,-0.460,0.953,-42.847,6.531,-6.348
-0.814,0.223,1.721,-35.828,72.266,10.437
-0.885,0.290,1.744,-25.696,86.670,10.376
-0.922,0.354,1.750,-20.203,102.905,7.080
-0.948,0.402,1.751,-18.127,115.356,4.150
-0.971,0.440,1.697,-15.686,124.329,1.587
-0.953,0.489,1.658,-11.475,136.963,-1.465
-0.926,0.520,1.562,-7.629,150.146,-4.639
-0.881,0.566,1.481,-4.211,160.828,-8.789
-0.870,0.605,1.336,-3.113,167.175,-12.756
-0.841,0.630,1.227,-3.174,173.401,-16.968
-0.801,0.660,1.125,-5.249,177.307,-21.545
-0.765,0.683,1.047,-3.784,177.429,-26.978
-0.737,0.702,0.958,0.427,174.561,-32.471
-0.649,0.724,0.971,5.981,178.589,-39.246
-0.598,0.736,0.884,14.465,177.429,-49.316
-0.537,0.737,0.802,25.391,176.208,-60.852
-0.479,0.735,0.720,35.339,176.697,-71.716
-0.443,0.723,0.636,42.786,175.354,-81.177
-0.383,0.678,0.587,47.546,171.204,-89.417
-0.328,0.622,0.549,48.462,163.147,-94.421
-0.248,0.574,0.549,47.241,155.151,-97.351
-0.211,0.552,0.495,48.828,145.630,-97.168
-0.171,0.568,0.464,56.091,143.066,-97.290
-0.139,0.607,0.412,69.946,148.621,-99.670
-0.103,0.631,0.371,90.210,158.752,-103.699
-0.100,0.612,0.301,114.746,170.044,-107.422
-0.127,0.582,0.235,134.338,177.185,-111.206
-0.140,0.543,0.150,148.376,179.871,-114.624
-0.151,0.509,0.084,157.471,179.749,-117.554
-0.156,0.487,0.054,164.612,177.185,-120.605
-0.135,0.450,0.046,170.471,173.645,-125.916
-0.092,0.386,0.014,179.138,173.523,-131.348
-0.052,0.333,-0.015,186.829,175.232,-135.071
-0.046,0.290,-0.043,193.542,175.842,-136.292
-0.074,0.244,-0.093,199.890,176.575,-135.193
-0.124,0.242,-0.146,199.829,181.152,-132.568
-0.141,0.235,-0.180,195.435,185.791,-130.554
-0.208,0.246,-0.243,188.660,187.073,-129.456
-0.236,0.240,-0.328,177.429,186.462,-132.507
-0.225,0.175,-0.402,159.302,181.702,-137.939
-0.204,0.092,-0.470,141.174,174.011,-142.151
-0.199,0.045,-0.483,132.080,167.969,-145.569
-0.229,0.002,-0.499,135.254,166.260,-150.574
-0.267,-0.055,-0.590,147.095,168.701,-159.851
-0.277,-0.138,-0.711,153.259,167.236,-167.175
-0.300,-0.193,-0.784,146.301,153.870,-167.664
-0.286,-0.220,-0.822,131.042,134.705,-166.321
-0.280,-0.242,-0.830,111.389,114.380,-167.908
-0.245,-0.301,-0.857,88.257,92.346,-171.936
-0.228,-0.381,-0.856,63.538,74.280,-176.147
-0.256,-0.489,-0.869,43.091,60.242,-179.565
-0.265,-0.586,-0.862,26.001,47.546,-183.594
-0.256,-0.743,-0.818,8.667,33.020,-187.256
-0.237,-0.939,-0.782,-13.794,18.311,-188.354
-0.197,-1.133,-0.738,-44.922,1.892,-182.251
-0.197,-1.314,-0.667,-78.979,-15.503,-169.250
-0.218,-1.466,-0.621,-104.431,-28.503,-154.419
-0.236,-1.556,-0.567,-120.605,-37.109,-140.808
-0.259,-1.627,-0.503,-133.362,-47.485,-130.371
-0.247,-1.719,-0.477,-150.574,-58.228,-122.192
-0.243,-1.830,-0.455,-180.176,-70.618,-109.314
-0.238,-1.954,-0.366,-213.867,-87.708,-89.905
-0.232,-2.082,-0.129,-237.793,-108.459,-67.932
-0.175,-2.174,0.127,-234.192,-128.235,-49.744
-0.090,-2.227,0.328,-205.261,-137.512,-36.194
-0.077,-2.168,0.470,-170.227,-136.047,-20.752
-0.092,-2.013,0.558,-150.146,-132.385,-1.587
-0.130,-1.817,0.641,-154.480,-128.845,17.761
-0.155,-1.724,0.738,-177.856,-128.235,34.119
-0.215,-1.658,0.826,-210.388,-134.216,49.438
-0.074,-1.591,1.172,-230.225,-147.400,62.622
0.164,-1.523,1.845,-232.422,-169.495,71.838
-0.211,-1.427,1.199,-219.055,-200.195,78.857
-0.084,-1.275,1.512,-196.472,-160.461,80.933
-0.160,-1.153,1.401,-170.105,-139.587,83.618
-0.161,-1.012,1.550,-150.696,-116.516,88.928
-0.161,-0.889,1.687,-145.508,-104.126,93.811
-0.178,-0.795,1.702,-146.301,-95.337,96.191
-0.145,-0.745,1.759,-142.517,-81.848,96.191
-0.121,-0.667,1.744,-130.920,-68.665,97.412
-0.079,-0.568,1.709,-113.342,-59.204,98.633
-0.079,-0.471,1.598,-89.233,-58.044,98.145
-0.080,-0.384,1.467,-67.993,-56.885,97.107
-0.086,-0.298,1.361,-54.871,-56.152,96.191
-0.085,-0.205,1.279,-47.913,-52.795,94.238
-0.105,-0.104,1.238,-46.570,-51.208,91.370
-0.115,-0.012,1.218,-45.593,-50.964,86.853
-0.100,0.030,1.182,-42.236,-47.424,78.308
-0.079,0.041,1.165,-39.368,-43.335,68.481
-0.072,0.046,1.175,-36.926,-41.504,61.523
-0.066,0.061,1.179,-32.898,-39.368,54.993
-0.045,0.102,1.218,-26.794,-35.339,47.913
-0.082,0.076,1.073,-19.836,-32.349,40.588
-0.033,0.046,1.114,-18.372,-23.560,36.926
-0.042,0.062,1.068,-13.855,-15.686,30.212
-0.031,0.034,1.034,-8.179,-10.071,24.170
-0.045,0.006,0.995,-4.944,-11.230,21.362
-0.074,-0.013,0.944,-4.211,-14.282,18.433
-0.092,-0.031,0.923,-5.432,-17.944,15.259
-0.104,-0.077,0.911,-7.324,-18.677,12.390
-0.117,-0.123,0.896,-7.263,-15.503,9.460
-0.120,-0.154,0.887,-8.667,-12.390,7.324
-0.127,-0.167,0.896,-12.817,-15.259,7.141
-0.124,-0.187,0.895,-17.334,-18.311,6.653
-0.126,-0.207,0.895,-21.667,-18.738,5.554
-0.120,-0.226,0.903,-25.085,-16.724,4.639
-0.113,-0.247,0.904,-26.184,-13.550,3.540
-0.112,-0.266,0.901,-25.696,-10.742,3.357
-0.113,-0.277,0.894,-24.048,-8.972,3.601
-0.112,-0.292,0.883,-21.362,-7.629,3.418
-0.123,-0.302,0.870,-17.944,-6.775,3.357
-0.132,-0.313,0.868,-14.465,-6.165,2.991
-0.135,-0.318,0.892,-10.803,-6.287,1.770
-0.129,-0.331,0.924,-8.667,-7.019,0.610
-0.126,-0.350,0.954,-10.681,-8.484,0.793
-0.122,-0.376,0.984,-15.869,-9.277,2.075
-0.095,-0.398,1.052,-20.569,-8.728,3.784
-0.133,-0.416,1.015,-22.095,-10.132,5.127
-0.124,-0.418,1.027,-20.386,-7.019,6.714
-0.433,0.417,1.666,7.446,153.809,88.928
-0.385,0.487,1.602,14.893,167.297,76.721
-0.355,0.506,1.508,7.507,171.509,72.632
-0.339,0.516,1.417,-8.179,172.729,70.374
-0.316,0.551,1.316,-20.386,174.500,68.298
-0.287,0.582,1.181,-22.705,177.063,64.453
-0.253,0.632,1.064,-18.066,178.528,59.265
-0.227,0.710,0.950,-10.803,177.185,53.406
-0.206,0.788,0.838,-2.930,172.852,46.753
-0.187,0.867,0.752,0.488,166.931,39.063
-0.163,0.930,0.684,1.160,159.851,29.907
-0.140,0.953,0.615,1.404,152.710,20.752
-0.107,0.990,0.583,0.061,146.362,11.414
-0.072,0.999,0.551,-0.183,140.442,1.953
-0.049,1.014,0.515,1.282,136.292,-7.019
-0.034,1.017,0.484,3.784,132.263,-17.090
-0.033,1.026,0.464,5.188,127.747,-26.611
-0.031,1.012,0.431,6.226,123.230,-36.865
-0.036,0.997,0.386,6.165,118.774,-48.279
-0.041,0.959,0.341,5.066,113.098,-59.875
-0.038,0.901,0.307,2.869,106.201,-70.984
-0.020,0.835,0.261,2.808,99.854,-81.360
0.000,0.780,0.212,5.859,95.215,-90.576
0.003,0.732,0.153,11.780,91.431,-97.839
0.004,0.686,0.082,17.273,88.379,-104.187
0.002,0.632,-0.001,22.278,85.693,-110.107
-0.006,0.567,-0.094,24.780,82.214,-114.807
-0.002,0.504,-0.180,24.170,77.393,-117.859
-0.009,0.440,-0.272,23.376,70.679,-119.141
-0.020,0.367,-0.354,22.522,63.171,-119.324
-0.031,0.292,-0.422,21.362,54.382,-118.774
-0.045,0.213,-0.468,21.301,44.128,-117.249
-0.052,0.146,-0.499,21.545,33.386,-114.990
-0.052,0.108,-0.527,23.926,22.827,-112.793
-0.058,0.079,-0.564,28.320,12.207,-111.023
-0.055,0.049,-0.612,32.166,3.235,-109.741
-0.062,0.017,-0.671,34.668,-5.005,-109.558
-0.090,-0.011,-0.728,33.203,-15.137,-111.145
-0.116,-0.036,-0.764,27.405,-28.503,-115.295
-0.140,-0.069,-0.755,18.250,-45.898,-119.812
-0.177,-0.114,-0.760,6.348,-66.589,-124.390
-0.209,-0.187,-0.748,-6.775,-85.938,-130.005
-0.234,-0.274,-0.712,-19.592,-102.600,-136.719
-0.268,-0.389,-0.686,-30.762,-119.141,-142.639
-0.313,-0.529,-0.655,-41.382,-135.803,-146.912
-0.354,-0.698,-0.602,-51.880,-153.992,-147.583
-0.383,-0.896,-0.488,-63.110,-174.988,-142.639
-0.413,-1.064,-0.297,-75.806,-196.716,-131.958
-0.452,-1.239,-0.035,-87.952,-216.614,-115.112
-0.502,-1.392,0.316,-99.915,-236.572,-93.567
-0.573,-1.494,0.705,-108.215,-255.554,-70.129
-0.580,-1.652,1.160,-105.286,-269.043,-50.110
-0.521,-1.725,1.704,-90.393,-275.574,-32.776
-0.423,-1.712,2.170,-65.979,-270.264,-17.395
-0.279,-1.692,2.484,-33.203,-246.155,-7.935
-0.156,-1.656,2.636,-2.869,-205.200,0.183
-0.089,-1.560,2.653,15.991,-159.119,14.099
-0.138,-1.383,2.372,20.447,-120.178,30.762
-0.053,-1.179,2.397,15.320,-89.172,45.532
-0.003,-0.921,2.320,11.475,-74.341,59.814
-0.033,-0.742,2.116,17.700,-78.552,73.120
-0.075,-0.491,1.972,26.978,-86.365,72.937
-0.057,-0.336,1.845,33.569,-75.500,66.284
-0.041,-0.253,1.778,38.025,-54.871,61.523
-0.017,-0.190,1.781,39.734,-33.081,55.420
-0.026,-0.163,1.765,41.077,-24.597,51.331
-0.060,-0.138,1.729,40.771,-26.184,46.936
-0.088,-0.153,1.672,38.208,-29.297,42.114
-0.104,-0.181,1.616,33.508,-30.823,39.001
-0.123,-0.197,1.558,28.625,-30.884,37.415
-0.144,-0.216,1.492,23.560,-28.503,36.072
-0.159,-0.250,1.416,17.029,-24.963,34.424
-0.151,-0.299,1.356,10.254,-21.240,33.447
-0.154,-0.355,1.309,3.052,-17.822,33.813
-0.145,-0.392,1.268,-2.625,-15.137,35.278
-0.132,-0.399,1.252,-6.226,-14.099,37.292
-0.129,-0.388,1.226,-8.972,-14.343,39.734
-0.117,-0.391,1.209,-11.475,-16.663,41.687
-0.163,-0.356,1.164,-11.658,-27.344,42.175
-0.140,-0.313,1.185,-12.573,-12.878,40.833
-0.143,-0.291,1.155,-9.583,-10.071,40.405
-0.120,-0.269,1.145,-4.150,-5.371,37.842
-0.102,-0.260,1.117,0.488,-0.977,36.133
-0.086,-0.240,1.095,1.648,0.549,35.400
-0.069,-0.230,1.058,1.160,0.610,34.180
-0.052,-0.209,1.031,-0.977,0.061,32.349
-0.045,-0.181,1.002,-2.686,-0.793,31.311
-0.052,-0.153,0.962,-4.150,-2.258,30.823
-0.057,-0.124,0.943,-6.348,-3.235,29.846
-0.066,-0.114,0.925,-6.714,-3.723,27.649
-0.071,-0.115,0.918,-5.981,-5.310,25.330
-0.092,-0.124,0.917,-5.981,-8.301,24.231
-0.110,-0.118,0.930,-6.958,-10.986,23.621
-0.122,-0.108,0.957,-6.531,-13.000,22.400
-0.114,-0.103,1.001,-4.578,-13.977,20.447
-0.122,-0.111,1.006,-3.052,-14.526,18.677
-0.128,-0.103,1.029,-2.991,-13.306,17.212
-0.139,-0.099,1.045,-4.272,-11.292,15.381
-0.137,-0.119,1.049,-5.615,-8.606,13.550
-0.135,-0.127,1.053,-5.920,-5.798,12.817
-0.150,-0.122,1.041,-4.578,-3.174,12.878
-0.161,-0.110,1.021,-2.625,-0.427,11.963
-0.166,-0.116,1.003,-2.014,1.282,10.254
-0.164,-0.127,0.998,-2.380,2.319,8.423
-0.159,-0.145,0.980,-2.014,2.808,6.592
-0.150,-0.169,0.955,-0.122,2.930,5.066
-0.148,-0.191,0.939,1.587,2.686,4.089
-0.139,-0.210,0.935,1.404,1.465,3.357
-0.137,-0.241,0.929,0.244,-0.183,2.686
-0.136,-0.270,0.928,-1.526,-1.587,2.441
-0.133,-0.294,0.931,-3.967,-3.052,3.113
-0.135,-0.305,0.947,-6.531,-4.517,4.272
-0.133,-0.328,0.960,-6.226,-4.883,5.371
-0.128,-0.358,0.966,-4.028,-4.578,6.348
-0.134,-0.374,0.951,-2.136,-4.089,7.751
-0.138,-0.390,0.933,-0.671,-3.357,9.216
-0.141,-0.408,0.916,0.488,-1.526,10.559
-0.138,-0.408,0.919,0.671,-0.305,11.963
-0.140,-0.417,0.913,0.061,-0.488,13.855
-0.130,-0.835,1.735,0.366,56.091,-92.834
-0.108,-0.943,1.771,0.427,65.063,-87.585
-0.107,-1.056,1.758,2.136,76.965,-81.299
-0.118,-1.172,1.724,3.845,88.501,-72.754
-0.140,-1.268,1.686,5.554,98.145,-64.087
-0.154,-1.344,1.650,9.338,104.736,-55.115
-0.141,-1.406,1.619,13.184,109.619,-45.593
-0.122,-1.457,1.580,16.113,115.417,-34.973
-0.113,-1.491,1.527,17.212,122.559,-23.071
-0.115,-1.508,1.448,16.174,129.944,-10.376
-0.127,-1.514,1.362,12.695,137.390,2.014
-0.133,-1.505,1.267,8.057,144.592,14.771
-0.129,-1.485,1.158,4.456,150.452,26.672
-0.137,-1.448,1.045,3.235,154.297,38.391
-0.132,-1.398,0.908,2.991,157.288,49.561
-0.140,-1.358,0.756,3.906,158.875,60.181
-0.156,-1.305,0.619,3.174,158.142,70.496
-0.165,-1.250,0.496,2.319,155.823,80.017
-0.190,-1.191,0.366,1.953,151.001,88.684
-0.198,-1.142,0.243,4.333,146.118,96.558
-0.214,-1.094,0.134,7.812,140.564,104.797
-0.233,-1.038,0.028,9.888,134.155,113.220
-0.252,-0.990,-0.083,12.634,128.723,121.948
-0.266,-0.922,-0.208,15.015,123.169,131.653
-0.280,-0.835,-0.331,15.442,115.295,141.846
-0.300,-0.741,-0.439,15.686,105.103,151.184
-0.324,-0.624,-0.523,15.747,93.201,158.752
-0.336,-0.514,-0.594,15.320,79.407,163.330
-0.334,-0.404,-0.658,14.465,64.331,165.771
-0.315,-0.282,-0.712,13.733,48.279,166.260
-0.287,-0.176,-0.752,15.076,32.532,165.466
-0.257,-0.074,-0.770,18.188,17.639,165.039
-0.239,0.038,-0.770,20.203,0.977,165.466
-0.227,0.152,-0.739,19.836,-15.808,165.405
-0.253,0.250,-0.681,16.418,-32.104,165.283
-0.265,0.360,-0.591,12.268,-48.950,164.246
-0.269,0.472,-0.484,10.315,-66.345,161.072
-0.280,0.581,-0.374,11.230,-80.994,156.555
-0.288,0.703,-0.236,13.489,-94.055,150.085
-0.299,0.834,-0.085,17.639,-107.117,143.005
-0.307,0.949,0.074,24.231,-120.605,134.644
-0.291,1.042,0.246,32.043,-131.714,123.352
-0.249,1.142,0.397,39.307,-140.747,108.948
-0.279,1.183,0.529,43.213,-144.470,91.797
-0.246,1.173,0.669,42.847,-146.545,75.989
-0.229,1.154,0.787,42.847,-150.574,62.134
-0.225,1.139,0.891,40.405,-150.696,52.002
-0.248,1.125,0.977,33.386,-147.461,43.518
-0.260,1.123,1.057,28.320,-144.104,33.936
-0.298,1.128,1.154,26.306,-141.357,24.170
-0.288,1.125,1.239,30.029,-137.085,15.198
-0.247,1.133,1.287,38.757,-131.836,6.470
-0.186,1.133,1.305,52.979,-125.488,-2.258
-0.135,1.093,1.289,69.397,-117.188,-12.207
-0.097,1.015,1.250,79.590,-108.459,-22.888
-0.074,0.908,1.216,77.148,-101.501,-32.349
-0.164,0.840,1.158,62.927,-99.609,-41.809
-0.117,0.681,1.244,44.434,-96.375,-48.462
-0.150,0.545,1.236,24.597,-88.135,-57.800
-0.188,0.397,1.244,12.085,-87.036,-65.247
-0.244,0.262,1.256,5.676,-87.280,-70.496
-0.278,0.172,1.284,3.967,-88.013,-73.486
-0.313,0.090,1.306,5.920,-90.210,-74.402
-0.355,0.004,1.325,9.155,-91.370,-75.378
-0.385,-0.069,1.353,10.010,-92.529,-76.355
-0.432,-0.129,1.380,8.057,-93.933,-77.454
-0.479,-0.205,1.435,5.371,-93.567,-77.026
-0.510,-0.283,1.497,1.465,-91.797,-77.271
-0.531,-0.320,1.545,-1.404,-90.637,-74.097
-0.520,-0.328,1.575,-0.977,-86.975,-69.885
-0.500,-0.309,1.593,1.587,-78.308,-66.528
-0.490,-0.278,1.596,4.150,-68.787,-63.477
-0.442,-0.267,1.608,6.592,-56.946,-60.791
-0.437,-0.261,1.584,6.531,-44.128,-56.946
-0.445,-0.239,1.543,2.869,-31.677,-52.795
-0.454,-0.198,1.487,-1.526,-20.630,-49.744
-0.460,-0.161,1.425,-3.357,-13.245,-48.645
-0.443,-0.128,1.377,-1.465,-8.240,-48.462
-0.388,-0.114,1.335,2.563,-5.676,-47.791
-0.345,-0.120,1.303,7.202,-3.601,-46.936
-0.301,-0.112,1.230,11.353,-1.404,-45.654
-0.294,-0.115,1.231,14.465,-3.113,-43.640
-0.273,-0.133,1.240,15.198,-1.160,-41.931
-0.163,-0.221,1.849,15.930,5.981,-40.710
-0.240,-0.274,1.840,26.794,48.340,-39.185
-0.286,-0.276,1.614,10.437,61.829,-33.081
-0.363,-0.190,1.278,-3.235,66.345,-25.818
-0.369,-0.139,0.984,-13.489,56.824,-26.855
-0.298,-0.144,0.875,-12.146,42.053,-32.227
-0.206,-0.224,0.880,-2.197,25.269,-36.499
-0.136,-0.317,1.004,7.629,15.930,-36.987
-0.097,-0.422,1.128,10.803,13.977,-31.128
-0.072,-0.433,1.231,13.611,15.381,-21.179
-0.075,-0.386,1.299,25.024,30.273,-11.719
-0.112,-0.305,1.269,38.696,49.316,-5.432
-0.127,-0.229,1.190,45.044,60.913,-4.395
-0.133,-0.208,1.082,37.659,66.101,-6.592
-0.129,-0.227,0.985,19.836,64.087,-9.094
-0.103,-0.269,0.893,1.892,56.213,-10.559
-0.090,-0.316,0.841,-8.423,46.509,-10.864
-0.082,-0.343,0.817,-8.118,38.147,-10.437
-0.067,-0.332,0.805,-1.404,30.151,-9.766
-0.052,-0.304,0.811,5.737,22.705,-9.033
-0.043,-0.251,0.841,10.315,15.625,-8.179
-0.042,-0.218,0.867,11.230,10.010,-8.179
-0.045,-0.221,0.884,8.972,6.287,-8.728
-0.050,-0.225,0.893,4.211,3.906,-8.850
-0.058,-0.242,0.899,0.732,2.808,-8.850
-0.068,-0.256,0.897,-0.916,2.319,-8.301
-0.078,-0.254,0.894,-1.282,1.953,-7.446
-0.077,-0.251,0.904,0.244,1.770,-6.714
-0.076,-0.235,0.927,1.953,1.221,-5.310
-0.079,-0.214,0.944,3.418,1.343,-4.150
-0.086,-0.186,0.955,4.333,1.831,-3.479
-0.089,-0.159,0.967,5.859,2.563,-3.113
-0.093,-0.140,0.980,8.484,3.174,-3.052
-0.094,-0.124,0.986,11.414,3.235,-3.418
-0.091,-0.107,0.992,14.282,3.235,-3.784
-0.088,-0.092,0.993,16.296,2.930,-3.967
-0.628,1.070,1.218,80.444,-213.562,-1.160
-0.631,1.031,1.408,81.055,-212.097,-13.184
-0.639,0.980,1.598,83.069,-203.247,-24.048
-0.616,0.931,1.767,84.595,-191.223,-33.081
-0.596,0.860,1.899,83.496,-178.223,-40.100
-0.563,0.798,2.020,78.857,-162.415,-45.410
-0.552,0.741,2.052,70.862,-145.691,-48.523
-0.684,0.704,1.807,60.059,-120.850,-51.514
-0.508,0.621,2.061,51.636,-93.018,-56.519
-0.608,0.526,1.836,39.917,-102.783,-61.890
-0.520,0.494,1.991,27.649,-83.008,-61.829
-0.509,0.389,1.917,22.339,-59.631,-65.735
-0.500,0.265,1.883,25.208,-48.401,-70.984
-0.481,0.142,1.859,28.625,-37.842,-74.829
-0.477,-0.014,1.778,29.602,-29.785,-76.294
-0.462,-0.138,1.865,26.794,-20.508,-75.073
-0.483,-0.245,1.815,28.503,-16.663,-74.341
-0.476,-0.333,1.758,35.461,-17.334,-74.402
-0.448,-0.407,1.670,41.016,-14.587,-74.097
-0.391,-0.466,1.648,43.640,-8.728,-72.693
-0.404,-0.504,1.545,43.457,-11.108,-69.641
-0.393,-0.526,1.489,41.443,-10.132,-65.369
-0.351,-0.549,1.494,37.720,-4.150,-61.279
-0.324,-0.556,1.495,32.043,-1.526,-56.458
-0.297,-0.533,1.487,26.184,1.099,-50.659
-0.251,-0.492,1.431,20.691,6.897,-46.204
-0.229,-0.457,1.351,15.503,12.085,-42.969
-0.197,-0.409,1.291,9.888,19.348,-40.955
-0.163,-0.362,1.269,6.348,21.606,-39.307
-0.178,-0.324,1.204,4.944,17.334,-37.659
-0.170,-0.299,1.191,4.578,15.686,-37.231
-0.172,-0.281,1.172,4.517,16.907,-37.292
-0.175,-0.268,1.143,5.493,16.724,-36.316
-0.167,-0.257,1.103,8.118,15.381,-35.034
-0.158,-0.244,1.069,11.414,15.137,-33.691
-0.141,-0.227,1.043,15.259,15.381,-32.715
-0.129,-0.212,1.021,19.592,15.442,-32.104
-0.125,-0.198,1.008,22.583,15.869,-31.738
-0.135,-0.189,1.001,23.437,15.930,-31.677
-0.150,-0.193,0.989,22.583,15.747,-31.921
-0.162,-0.213,0.975,20.020,14.954,-31.921
-0.170,-0.232,0.964,16.418,13.550,-31.921
-0.171,-0.248,0.955,12.817,12.085,-31.494
-0.172,-0.267,0.943,10.376,11.169,-30.762
-0.173,-0.273,0.937,9.766,10.803,-29.358
-0.160,-0.271,0.932,10.620,10.559,-27.527
-0.151,-0.272,0.925,11.841,10.376,-26.062
-0.147,-0.268,0.928,12.329,10.498,-24.719
-0.146,-0.261,0.919,12.573,10.254,-23.254
-0.151,-0.250,0.917,12.329,10.132,-22.278
-0.160,-0.249,0.905,11.963,9.399,-21.790
-0.164,-0.258,0.890,11.047,8.484,-21.545
-0.161,-0.264,0.886,9.338,7.263,-20.996
-0.158,-0.262,0.900,8.301,5.188,-19.836
-0.161,-0.244,0.923,8.850,3.052,-18.311
-0.157,-0.241,0.934,11.353,2.563,-17.273
-0.154,-0.243,0.928,13.550,3.418,-16.724
-0.156,-0.249,0.928,13.611,3.967,-15.686
-0.162,-0.242,0.942,13.306,3.357,-13.611
-0.172,-0.219,0.957,12.634,2.747,-12.085
-0.172,-0.203,0.969,12.390,2.930,-11.963
-0.169,-0.207,0.975,11.780,3.296,-11.902
-0.163,-0.207,0.983,9.827,3.723,-11.353
-0.157,-0.196,0.987,7.629,4.028,-10.986
-0.158,-0.182,0.985,5.981,4.944,-11.108
-0.167,-0.165,0.975,4.578,6.287,-11.536
-0.167,-0.167,0.966,4.272,6.714,-12.146
-0.165,-0.174,0.966,4.883,5.798,-12.573
-0.165,-0.183,0.977,5.615,4.639,-12.573
-0.160,-0.178,0.984,7.690,3.906,-12.085
-0.154,-0.165,0.990,10.071,4.333,-12.024
-0.151,-0.177,0.986,11.597,5.127,-12.390
-0.146,-0.185,0.988,11.047,6.226,-12.390
-0.146,-0.181,0.995,8.850,7.080,-11.536
-0.153,-0.179,0.985,6.958,8.118,-10.803
-0.160,-0.170,0.977,4.883,9.277,-10.620
-0.160,-0.175,0.962,3.540,9.705,-10.437
